x,y,u
    0.058824     0.058824     0.033860
    0.117647     0.058824     0.066567
    0.176471     0.058824     0.097007
    0.235294     0.058824     0.124144
    0.294118     0.058824     0.147053
    0.352941     0.058824     0.164955
    0.411765     0.058824     0.177239
    0.470588     0.058824     0.183487
    0.529412     0.058824     0.183487
    0.588235     0.058824     0.177239
    0.647059     0.058824     0.164955
    0.705882     0.058824     0.147053
    0.764706     0.058824     0.124144
    0.823529     0.058824     0.097007
    0.882353     0.058824     0.066567
    0.941176     0.058824     0.033860
    0.058824     0.117647     0.066567
    0.117647     0.117647     0.130868
    0.176471     0.117647     0.190711
    0.235294     0.117647     0.244061
    0.294118     0.117647     0.289099
    0.352941     0.117647     0.324292
    0.411765     0.117647     0.348442
    0.470588     0.117647     0.360726
    0.529412     0.117647     0.360726
    0.588235     0.117647     0.348442
    0.647059     0.117647     0.324292
    0.705882     0.117647     0.289099
    0.764706     0.117647     0.244061
    0.823529     0.117647     0.190711
    0.882353     0.117647     0.130868
    0.941176     0.117647     0.066567
    0.058824     0.176471     0.097007
    0.117647     0.176471     0.190711
    0.176471     0.176471     0.277921
    0.235294     0.176471     0.355666
    0.294118     0.176471     0.421300
    0.352941     0.176471     0.472586
    0.411765     0.176471     0.507779
    0.470588     0.176471     0.525681
    0.529412     0.176471     0.525681
    0.588235     0.176471     0.507779
    0.647059     0.176471     0.472586
    0.705882     0.176471     0.421300
    0.764706     0.176471     0.355666
    0.823529     0.176471     0.277921
    0.882353     0.176471     0.190711
    0.941176     0.176471     0.097007
    0.058824     0.235294     0.124144
    0.117647     0.235294     0.244061
    0.176471     0.235294     0.355666
    0.235294     0.235294     0.455160
    0.294118     0.235294     0.539153
    0.352941     0.235294     0.604787
    0.411765     0.235294     0.649825
    0.470588     0.235294     0.672734
    0.529412     0.235294     0.672734
    0.588235     0.235294     0.649825
    0.647059     0.235294     0.604787
    0.705882     0.235294     0.539153
    0.764706     0.235294     0.455160
    0.823529     0.235294     0.355666
    0.882353     0.235294     0.244061
    0.941176     0.235294     0.124144
    0.058824     0.294118     0.147053
    0.117647     0.294118     0.289099
    0.176471     0.294118     0.421300
    0.235294     0.294118     0.539153
    0.294118     0.294118     0.638647
    0.352941     0.294118     0.716392
    0.411765     0.294118     0.769742
    0.470588     0.294118     0.796878
    0.529412     0.294118     0.796878
    0.588235     0.294118     0.769742
    0.647059     0.294118     0.716392
    0.705882     0.294118     0.638647
    0.764706     0.294118     0.539153
    0.823529     0.294118     0.421300
    0.882353     0.294118     0.289099
    0.941176     0.294118     0.147053
    0.058824     0.352941     0.164955
    0.117647     0.352941     0.324292
    0.176471     0.352941     0.472586
    0.235294     0.352941     0.604787
    0.294118     0.352941     0.716392
    0.352941     0.352941     0.803602
    0.411765     0.352941     0.863445
    0.470588     0.352941     0.893886
    0.529412     0.352941     0.893886
    0.588235     0.352941     0.863445
    0.647059     0.352941     0.803602
    0.705882     0.352941     0.716392
    0.764706     0.352941     0.604787
    0.823529     0.352941     0.472586
    0.882353     0.352941     0.324292
    0.941176     0.352941     0.164955
    0.058824     0.411765     0.177239
    0.117647     0.411765     0.348442
    0.176471     0.411765     0.507779
    0.235294     0.411765     0.649825
    0.294118     0.411765     0.769742
    0.352941     0.411765     0.863445
    0.411765     0.411765     0.927746
    0.470588     0.411765     0.960453
    0.529412     0.411765     0.960453
    0.588235     0.411765     0.927746
    0.647059     0.411765     0.863445
    0.705882     0.411765     0.769742
    0.764706     0.411765     0.649825
    0.823529     0.411765     0.507779
    0.882353     0.411765     0.348442
    0.941176     0.411765     0.177239
    0.058824     0.470588     0.183487
    0.117647     0.470588     0.360726
    0.176471     0.470588     0.525681
    0.235294     0.470588     0.672734
    0.294118     0.470588     0.796878
    0.352941     0.470588     0.893886
    0.411765     0.470588     0.960453
    0.470588     0.470588     0.994313
    0.529412     0.470588     0.994313
