x,y,T
-0.27000,-0.20000,  3.4307565013E-01
-0.27000,-0.19000,  3.3734465172E-01
-0.27000,-0.18000,  3.3175865415E-01
-0.27000,-0.17000,  3.2632806788E-01
-0.27000,-0.16000,  3.2106369892E-01
-0.27000,-0.15000,  3.1597675894E-01
-0.27000,-0.14000,  3.1107887427E-01
-0.27000,-0.13000,  3.0638209351E-01
-0.27000,-0.12000,  3.0189889317E-01
-0.27000,-0.11000,  2.9764218158E-01
-0.27000,-0.10000,  2.9362530150E-01
-0.27000,-0.09000,  2.8986203329E-01
-0.27000,-0.08000,  2.8636660228E-01
-0.27000,-0.07000,  2.8315369753E-01
-0.27000,-0.06000,  2.8023851613E-01
-0.27000,-0.05000,  2.7763686134E-01
-0.27000,-0.04000,  2.7536535398E-01
-0.27000,-0.03000,  2.7344189561E-01
-0.27000,-0.02000,  2.7188675252E-01
-0.27000,-0.01000,  2.7072549447E-01
-0.27000, 0.00000,  2.7000000000E-01
-0.27000, 0.01000,  2.7072549447E-01
-0.27000, 0.02000,  2.7188675252E-01
-0.27000, 0.03000,  2.7344189561E-01
-0.27000, 0.04000,  2.7536535398E-01
-0.27000, 0.05000,  2.7763686134E-01
-0.27000, 0.06000,  2.8023851613E-01
-0.27000, 0.07000,  2.8315369753E-01
-0.27000, 0.08000,  2.8636660228E-01
-0.27000, 0.09000,  2.8986203329E-01
-0.27000, 0.10000,  2.9362530150E-01
-0.27000, 0.11000,  2.9764218158E-01
-0.27000, 0.12000,  3.0189889317E-01
-0.27000, 0.13000,  3.0638209351E-01
-0.27000, 0.14000,  3.1107887427E-01
-0.27000, 0.15000,  3.1597675894E-01
-0.27000, 0.16000,  3.2106369892E-01
-0.27000, 0.17000,  3.2632806788E-01
-0.27000, 0.18000,  3.3175865415E-01
-0.27000, 0.19000,  3.3734465172E-01
-0.27000, 0.20000,  3.4307565013E-01
-0.27000, 0.21000,  3.4894162413E-01
-0.27000, 0.22000,  3.5493292355E-01
-0.27000, 0.23000,  3.6104026413E-01
-0.27000, 0.24000,  3.6725471999E-01
-0.27000, 0.25000,  3.7356771802E-01
-0.27000, 0.26000,  3.7997103480E-01
-0.27000, 0.27000,  3.8645679618E-01
-0.27000, 0.28000,  3.9301747969E-01
-0.27000, 0.29000,  3.9964591942E-01
-0.27000, 0.30000,  4.0633531336E-01
-0.27000, 0.31000,  4.1307923226E-01
-0.27000, 0.32000,  4.1987162953E-01
-0.27000, 0.33000,  4.2670685101E-01
-0.27000, 0.34000,  4.3357964373E-01
-0.27000, 0.35000,  4.4048516246E-01
-0.27000, 0.36000,  4.4741897311E-01
-0.27000, 0.37000,  4.5437705215E-01
-0.27000, 0.38000,  4.6135578137E-01
-0.27000, 0.39000,  4.6835193780E-01
-0.27000, 0.40000,  4.7536267860E-01
-0.27000, 0.41000,  4.8238552155E-01
-0.27000, 0.42000,  4.8941832153E-01
-0.27000, 0.43000,  4.9645924400E-01
-0.27000, 0.44000,  5.0350673632E-01
-0.27000, 0.45000,  5.1055949804E-01
-0.27000, 0.46000,  5.1761645114E-01
-0.27000, 0.47000,  5.2467671096E-01
-0.27000, 0.48000,  5.3173955874E-01
-0.27000, 0.49000,  5.3880441613E-01
-0.27000, 0.50000,  5.4587082212E-01
-0.26000,-0.50000,  5.3879509556E-01
-0.26000,-0.49000,  5.3172714334E-01
-0.26000,-0.48000,  5.2466028044E-01
-0.26000,-0.47000,  5.1759485166E-01
-0.26000,-0.46000,  5.1053129673E-01
-0.26000,-0.45000,  5.0347017141E-01
-0.26000,-0.44000,  4.9641217135E-01
-0.26000,-0.43000,  4.8935815882E-01
-0.26000,-0.42000,  4.8230919188E-01
-0.26000,-0.41000,  4.7526655554E-01
-0.26000,-0.40000,  4.6823179412E-01
-0.26000,-0.39000,  4.6120674394E-01
-0.26000,-0.38000,  4.5419356535E-01
-0.26000,-0.37000,  4.4719477283E-01
-0.26000,-0.36000,  4.4021326219E-01
-0.26000,-0.35000,  4.3325233375E-01
-0.26000,-0.34000,  4.2631571090E-01
-0.26000,-0.33000,  4.1940755329E-01
-0.26000,-0.32000,  4.1253246477E-01
-0.26000,-0.31000,  4.0569549622E-01
-0.26000,-0.30000,  3.9890214386E-01
-0.26000,-0.29000,  3.9215834393E-01
-0.26000,-0.28000,  3.8547046492E-01
-0.26000,-0.27000,  3.7884529835E-01
-0.26000,-0.26000,  3.7229004956E-01
-0.26000,-0.25000,  3.6581232919E-01
-0.26000,-0.24000,  3.5942014672E-01
-0.26000,-0.23000,  3.5312190629E-01
-0.26000,-0.22000,  3.4692640549E-01
-0.26000,-0.21000,  3.4084283725E-01
-0.26000,-0.20000,  3.3488079460E-01
-0.26000,-0.19000,  3.2905027825E-01
-0.26000,-0.18000,  3.2336170633E-01
-0.26000,-0.17000,  3.1782592582E-01
-0.26000,-0.16000,  3.1245422498E-01
-0.26000,-0.15000,  3.0725834591E-01
-0.26000,-0.14000,  3.0225049671E-01
-0.26000,-0.13000,  2.9744336235E-01
-0.26000,-0.12000,  2.9285011389E-01
-0.26000,-0.11000,  2.8848441578E-01
-0.26000,-0.10000,  2.8436043170E-01
-0.26000,-0.09000,  2.8049283044E-01
-0.26000,-0.08000,  2.7689679537E-01
-0.26000,-0.07000,  2.7358804452E-01
-0.26000,-0.06000,  2.7058287569E-01
-0.26000,-0.05000,  2.6789826522E-01
-0.26000,-0.04000,  2.6555208195E-01
-0.26000,-0.03000,  2.6356355922E-01
-0.26000,-0.02000,  2.6195440739E-01
-0.26000,-0.01000,  2.6075184630E-01
-0.26000, 0.00000,  2.6000000000E-01
-0.26000, 0.01000,  2.6075184630E-01
-0.26000, 0.02000,  2.6195440739E-01
-0.26000, 0.03000,  2.6356355922E-01
-0.26000, 0.04000,  2.6555208195E-01
-0.26000, 0.05000,  2.6789826522E-01
-0.26000, 0.06000,  2.7058287569E-01
-0.26000, 0.07000,  2.7358804452E-01
-0.26000, 0.08000,  2.7689679537E-01
-0.26000, 0.09000,  2.8049283044E-01
-0.26000, 0.10000,  2.8436043170E-01
-0.26000, 0.11000,  2.8848441578E-01
-0.26000, 0.12000,  2.9285011389E-01
-0.26000, 0.13000,  2.9744336235E-01
-0.26000, 0.14000,  3.0225049671E-01
-0.26000, 0.15000,  3.0725834591E-01
-0.26000, 0.16000,  3.1245422498E-01
-0.26000, 0.17000,  3.1782592582E-01
-0.26000, 0.18000,  3.2336170633E-01
-0.26000, 0.19000,  3.2905027825E-01
-0.26000, 0.20000,  3.3488079460E-01
-0.26000, 0.21000,  3.4084283725E-01
-0.26000, 0.22000,  3.4692640549E-01
-0.26000, 0.23000,  3.5312190629E-01
-0.26000, 0.24000,  3.5942014672E-01
-0.26000, 0.25000,  3.6581232919E-01
-0.26000, 0.26000,  3.7229004956E-01
-0.26000, 0.27000,  3.7884529835E-01
-0.26000, 0.28000,  3.8547046492E-01
-0.26000, 0.29000,  3.9215834393E-01
-0.26000, 0.30000,  3.9890214386E-01
-0.26000, 0.31000,  4.0569549622E-01
-0.26000, 0.32000,  4.1253246477E-01
-0.26000, 0.33000,  4.1940755329E-01
-0.26000, 0.34000,  4.2631571090E-01
-0.26000, 0.35000,  4.3325233375E-01
-0.26000, 0.36000,  4.4021326219E-01
-0.26000, 0.37000,  4.4719477283E-01
-0.26000, 0.38000,  4.5419356535E-01
-0.26000, 0.39000,  4.6120674394E-01
-0.26000, 0.40000,  4.6823179412E-01
-0.26000, 0.41000,  4.7526655554E-01
-0.26000, 0.42000,  4.8230919188E-01
-0.26000, 0.43000,  4.8935815882E-01
-0.26000, 0.44000,  4.9641217135E-01
-0.26000, 0.45000,  5.0347017141E-01
-0.26000, 0.46000,  5.1053129673E-01
-0.26000, 0.47000,  5.1759485166E-01
-0.26000, 0.48000,  5.2466028044E-01
-0.26000, 0.49000,  5.3172714334E-01
-0.26000, 0.50000,  5.3879509556E-01
-0.25000,-0.50000,  5.3172091353E-01
-0.25000,-0.49000,  5.2465187310E-01
-0.25000,-0.48000,  5.1758357810E-01
-0.25000,-0.47000,  5.1051627893E-01
-0.25000,-0.46000,  5.0345030039E-01
-0.25000,-0.45000,  4.9638605995E-01
-0.25000,-0.44000,  4.8932408930E-01
-0.25000,-0.43000,  4.8226505899E-01
-0.25000,-0.42000,  4.7520980646E-01
-0.25000,-0.41000,  4.6815936681E-01
-0.25000,-0.40000,  4.6111500622E-01
-0.25000,-0.39000,  4.5407825700E-01
-0.25000,-0.38000,  4.4705095356E-01
-0.25000,-0.37000,  4.4003526803E-01
-0.25000,-0.36000,  4.3303374442E-01
-0.25000,-0.35000,  4.2604932997E-01
-0.25000,-0.34000,  4.1908540258E-01
-0.25000,-0.33000,  4.1214579332E-01
-0.25000,-0.32000,  4.0523480343E-01
-0.25000,-0.31000,  3.9835721552E-01
-0.25000,-0.30000,  3.9151829916E-01
-0.25000,-0.29000,  3.8472381138E-01
-0.25000,-0.28000,  3.7797999310E-01
-0.25000,-0.27000,  3.7129356258E-01
-0.25000,-0.26000,  3.6467170729E-01
-0.25000,-0.25000,  3.5812207541E-01
-0.25000,-0.24000,  3.5165276831E-01
-0.25000,-0.23000,  3.4527233497E-01
-0.25000,-0.22000,  3.3898976909E-01
-0.25000,-0.21000,  3.3281450944E-01
-0.25000,-0.20000,  3.2675644361E-01
-0.25000,-0.19000,  3.2082591508E-01
-0.25000,-0.18000,  3.1503373333E-01
-0.25000,-0.17000,  3.0939118635E-01
-0.25000,-0.16000,  3.0391005500E-01
-0.25000,-0.15000,  2.9860262835E-01
-0.25000,-0.14000,  2.9348171918E-01
-0.25000,-0.13000,  2.8856067871E-01
-0.25000,-0.12000,  2.8385341005E-01
-0.25000,-0.11000,  2.7937437982E-01
-0.25000,-0.10000,  2.7513862816E-01
-0.25000,-0.09000,  2.7116177842E-01
-0.25000,-0.08000,  2.6746004975E-01
-0.25000,-0.07000,  2.6405027957E-01
-0.25000,-0.06000,  2.6094997028E-01
-0.25000,-0.05000,  2.5817738954E-01
-0.25000,-0.04000,  2.5575178720E-01
-0.25000,-0.03000,  2.5369387683E-01
-0.25000,-0.02000,  2.5202697837E-01
-0.25000,-0.01000,  2.5078015000E-01
-0.25000, 0.00000,  2.5000000000E-01
-0.25000, 0.01000,  2.5078015000E-01
-0.25000, 0.02000,  2.5202697837E-01
-0.25000, 0.03000,  2.5369387683E-01
-0.25000, 0.04000,  2.5575178720E-01
-0.25000, 0.05000,  2.5817738954E-01
-0.25000, 0.06000,  2.6094997028E-01
-0.25000, 0.07000,  2.6405027957E-01
-0.25000, 0.08000,  2.6746004975E-01
-0.25000, 0.09000,  2.7116177842E-01
-0.25000, 0.10000,  2.7513862816E-01
-0.25000, 0.11000,  2.7937437982E-01
-0.25000, 0.12000,  2.8385341005E-01
-0.25000, 0.13000,  2.8856067871E-01
-0.25000, 0.14000,  2.9348171918E-01
-0.25000, 0.15000,  2.9860262835E-01
-0.25000, 0.16000,  3.0391005500E-01
-0.25000, 0.17000,  3.0939118635E-01
-0.25000, 0.18000,  3.1503373333E-01
-0.25000, 0.19000,  3.2082591508E-01
-0.25000, 0.20000,  3.2675644361E-01
-0.25000, 0.21000,  3.3281450944E-01
-0.25000, 0.22000,  3.3898976909E-01
-0.25000, 0.23000,  3.4527233497E-01
-0.25000, 0.24000,  3.5165276831E-01
-0.25000, 0.25000,  3.5812207541E-01
-0.25000, 0.26000,  3.6467170729E-01
-0.25000, 0.27000,  3.7129356258E-01
-0.25000, 0.28000,  3.7797999310E-01
-0.25000, 0.29000,  3.8472381138E-01
-0.25000, 0.30000,  3.9151829916E-01
-0.25000, 0.31000,  3.9835721552E-01
-0.25000, 0.32000,  4.0523480343E-01
-0.25000, 0.33000,  4.1214579332E-01
-0.25000, 0.34000,  4.1908540258E-01
-0.25000, 0.35000,  4.2604932997E-01
-0.25000, 0.36000,  4.3303374442E-01
-0.25000, 0.37000,  4.4003526803E-01
-0.25000, 0.38000,  4.4705095356E-01
-0.25000, 0.39000,  4.5407825700E-01
-0.25000, 0.40000,  4.6111500622E-01
-0.25000, 0.41000,  4.6815936681E-01
-0.25000, 0.42000,  4.7520980646E-01
-0.25000, 0.43000,  4.8226505899E-01
-0.25000, 0.44000,  4.8932408930E-01
-0.25000, 0.45000,  4.9638605995E-01
-0.25000, 0.46000,  5.0345030039E-01
-0.25000, 0.47000,  5.1051627893E-01
-0.25000, 0.48000,  5.1758357810E-01
-0.25000, 0.49000,  5.2465187311E-01
-0.25000, 0.50000,  5.3172091354E-01
-0.24000,-0.50000,  5.2464781891E-01
-0.24000,-0.49000,  5.1757803357E-01
-0.24000,-0.48000,  5.1050874365E-01
-0.24000,-0.47000,  5.0344012551E-01
-0.24000,-0.46000,  4.9637241178E-01
-0.24000,-0.45000,  4.8930590667E-01
-0.24000,-0.44000,  4.8224100443E-01
-0.24000,-0.43000,  4.7517821120E-01
-0.24000,-0.42000,  4.6811817049E-01
-0.24000,-0.41000,  4.6106169227E-01
-0.24000,-0.40000,  4.5400978557E-01
-0.24000,-0.39000,  4.4696369403E-01
-0.24000,-0.38000,  4.3992493387E-01
-0.24000,-0.37000,  4.3289533335E-01
-0.24000,-0.36000,  4.2587707237E-01
-0.24000,-0.35000,  4.1887272108E-01
-0.24000,-0.34000,  4.1188527597E-01
-0.24000,-0.33000,  4.0491819215E-01
-0.24000,-0.32000,  3.9797541058E-01
-0.24000,-0.31000,  3.9106137951E-01
-0.24000,-0.30000,  3.8418106972E-01
-0.24000,-0.29000,  3.7733998344E-01
-0.24000,-0.28000,  3.7054415777E-01
-0.24000,-0.27000,  3.6380016332E-01
-0.24000,-0.26000,  3.5711509944E-01
-0.24000,-0.25000,  3.5049658751E-01
-0.24000,-0.24000,  3.4395276374E-01
-0.24000,-0.23000,  3.3749227289E-01
-0.24000,-0.22000,  3.3112426413E-01
-0.24000,-0.21000,  3.2485838988E-01
-0.24000,-0.20000,  3.1870480828E-01
-0.24000,-0.19000,  3.1267418947E-01
-0.24000,-0.18000,  3.0677772561E-01
-0.24000,-0.17000,  3.0102714432E-01
-0.24000,-0.16000,  2.9543472477E-01
-0.24000,-0.15000,  2.9001331585E-01
-0.24000,-0.14000,  2.8477635528E-01
-0.24000,-0.13000,  2.7973788880E-01
-0.24000,-0.12000,  2.7491258860E-01
-0.24000,-0.11000,  2.7031577022E-01
-0.24000,-0.10000,  2.6596340793E-01
-0.24000,-0.09000,  2.6187214954E-01
-0.24000,-0.08000,  2.5805933343E-01
-0.24000,-0.07000,  2.5454301485E-01
-0.24000,-0.06000,  2.5134201545E-01
-0.24000,-0.05000,  2.4847602606E-01
-0.24000,-0.04000,  2.4596582761E-01
-0.24000,-0.03000,  2.4383378304E-01
-0.24000,-0.02000,  2.4210501188E-01
-0.24000,-0.01000,  2.4081062815E-01
-0.24000, 0.00000,  2.4000000000E-01
-0.24000, 0.01000,  2.4081062815E-01
-0.24000, 0.02000,  2.4210501188E-01
-0.24000, 0.03000,  2.4383378304E-01
-0.24000, 0.04000,  2.4596582761E-01
-0.24000, 0.05000,  2.4847602606E-01
-0.24000, 0.06000,  2.5134201545E-01
-0.24000, 0.07000,  2.5454301485E-01
-0.24000, 0.08000,  2.5805933343E-01
-0.24000, 0.09000,  2.6187214954E-01
-0.24000, 0.10000,  2.6596340793E-01
-0.24000, 0.11000,  2.7031577022E-01
-0.24000, 0.12000,  2.7491258860E-01
-0.24000, 0.13000,  2.7973788880E-01
-0.24000, 0.14000,  2.8477635528E-01
-0.24000, 0.15000,  2.9001331585E-01
-0.24000, 0.16000,  2.9543472477E-01
-0.24000, 0.17000,  3.0102714432E-01
-0.24000, 0.18000,  3.0677772561E-01
-0.24000, 0.19000,  3.1267418947E-01
-0.24000, 0.20000,  3.1870480828E-01
-0.24000, 0.21000,  3.2485838988E-01
-0.24000, 0.22000,  3.3112426413E-01
-0.24000, 0.23000,  3.3749227289E-01
-0.24000, 0.24000,  3.4395276374E-01
-0.24000, 0.25000,  3.5049658751E-01
-0.24000, 0.26000,  3.5711509944E-01
-0.24000, 0.27000,  3.6380016332E-01
-0.24000, 0.28000,  3.7054415777E-01
-0.24000, 0.29000,  3.7733998344E-01
-0.24000, 0.30000,  3.8418106972E-01
-0.24000, 0.31000,  3.9106137951E-01
-0.24000, 0.32000,  3.9797541058E-01
-0.24000, 0.33000,  4.0491819215E-01
-0.24000, 0.34000,  4.1188527597E-01
-0.24000, 0.35000,  4.1887272108E-01
-0.24000, 0.36000,  4.2587707237E-01
-0.24000, 0.37000,  4.3289533335E-01
-0.24000, 0.38000,  4.3992493387E-01
-0.24000, 0.39000,  4.4696369403E-01
-0.24000, 0.40000,  4.5400978557E-01
-0.24000, 0.41000,  4.6106169227E-01
-0.24000, 0.42000,  4.6811817049E-01
-0.24000, 0.43000,  4.7517821120E-01
-0.24000, 0.44000,  4.8224100443E-01
-0.24000, 0.45000,  4.8930590667E-01
-0.24000, 0.46000,  4.9637241178E-01
-0.24000, 0.47000,  5.0344012551E-01
-0.24000, 0.48000,  5.1050874366E-01
-0.24000, 0.49000,  5.1757803358E-01
-0.24000, 0.50000,  5.2464781892E-01
-0.23000,-0.50000,  5.1757546886E-01
-0.23000,-0.49000,  5.1050518831E-01
-0.23000,-0.48000,  5.0343522702E-01
-0.23000,-0.47000,  4.9636570521E-01
-0.23000,-0.46000,  4.8929678421E-01
-0.23000,-0.45000,  4.8222867866E-01
-0.23000,-0.44000,  4.7516167171E-01
-0.23000,-0.43000,  4.6809613346E-01
-0.23000,-0.42000,  4.6103254311E-01
-0.23000,-0.41000,  4.5397151513E-01
-0.23000,-0.40000,  4.4691382941E-01
-0.23000,-0.39000,  4.3986046550E-01
-0.23000,-0.38000,  4.3281264053E-01
-0.23000,-0.37000,  4.2577185016E-01
-0.23000,-0.36000,  4.1873991166E-01
-0.23000,-0.35000,  4.1171900799E-01
-0.23000,-0.34000,  4.0471173131E-01
-0.23000,-0.33000,  3.9772112441E-01
-0.23000,-0.32000,  3.9075071858E-01
-0.23000,-0.31000,  3.8380456636E-01
-0.23000,-0.30000,  3.7688726834E-01
-0.23000,-0.29000,  3.7000399316E-01
-0.23000,-0.28000,  3.6316049074E-01
-0.23000,-0.27000,  3.5636309932E-01
-0.23000,-0.26000,  3.4961874700E-01
-0.23000,-0.25000,  3.4293494943E-01
-0.23000,-0.24000,  3.3631980507E-01
-0.23000,-0.23000,  3.2978198986E-01
-0.23000,-0.22000,  3.2333075273E-01
-0.23000,-0.21000,  3.1697591353E-01
-0.23000,-0.20000,  3.1072786421E-01
-0.23000,-0.19000,  3.0459757421E-01
-0.23000,-0.18000,  2.9859660009E-01
-0.23000,-0.17000,  2.9273709947E-01
-0.23000,-0.16000,  2.8703184875E-01
-0.23000,-0.15000,  2.8149426403E-01
-0.23000,-0.14000,  2.7613842407E-01
-0.23000,-0.13000,  2.7097909448E-01
-0.23000,-0.12000,  2.6603175188E-01
-0.23000,-0.11000,  2.6131260730E-01
-0.23000,-0.10000,  2.5683862823E-01
-0.23000,-0.09000,  2.5262756013E-01
-0.23000,-0.08000,  2.4869794979E-01
-0.23000,-0.07000,  2.4506917704E-01
-0.23000,-0.06000,  2.4176150895E-01
-0.23000,-0.05000,  2.3879620665E-01
-0.23000,-0.04000,  2.3619575157E-01
-0.23000,-0.03000,  2.3398434904E-01
-0.23000,-0.02000,  2.3218913720E-01
-0.23000,-0.01000,  2.3084353820E-01
-0.23000, 0.00000,  2.3000000000E-01
-0.23000, 0.01000,  2.3084353820E-01
-0.23000, 0.02000,  2.3218913720E-01
-0.23000, 0.03000,  2.3398434904E-01
-0.23000, 0.04000,  2.3619575157E-01
-0.23000, 0.05000,  2.3879620665E-01
-0.23000, 0.06000,  2.4176150895E-01
-0.23000, 0.07000,  2.4506917704E-01
-0.23000, 0.08000,  2.4869794979E-01
-0.23000, 0.09000,  2.5262756013E-01
-0.23000, 0.10000,  2.5683862823E-01
-0.23000, 0.11000,  2.6131260730E-01
-0.23000, 0.12000,  2.6603175188E-01
-0.23000, 0.13000,  2.7097909448E-01
-0.23000, 0.14000,  2.7613842407E-01
-0.23000, 0.15000,  2.8149426403E-01
-0.23000, 0.16000,  2.8703184875E-01
-0.23000, 0.17000,  2.9273709947E-01
-0.23000, 0.18000,  2.9859660009E-01
-0.23000, 0.19000,  3.0459757421E-01
-0.23000, 0.20000,  3.1072786421E-01
-0.23000, 0.21000,  3.1697591353E-01
-0.23000, 0.22000,  3.2333075273E-01
-0.23000, 0.23000,  3.2978198986E-01
-0.23000, 0.24000,  3.3631980507E-01
-0.23000, 0.25000,  3.4293494943E-01
-0.23000, 0.26000,  3.4961874700E-01
-0.23000, 0.27000,  3.5636309932E-01
-0.23000, 0.28000,  3.6316049074E-01
-0.23000, 0.29000,  3.7000399316E-01
-0.23000, 0.30000,  3.7688726834E-01
-0.23000, 0.31000,  3.8380456636E-01
-0.23000, 0.32000,  3.9075071858E-01
-0.23000, 0.33000,  3.9772112441E-01
-0.23000, 0.34000,  4.0471173131E-01
-0.23000, 0.35000,  4.1171900799E-01
-0.23000, 0.36000,  4.1873991166E-01
-0.23000, 0.37000,  4.2577185016E-01
-0.23000, 0.38000,  4.3281264053E-01
-0.23000, 0.39000,  4.3986046550E-01
-0.23000, 0.40000,  4.4691382941E-01
-0.23000, 0.41000,  4.5397151513E-01
-0.23000, 0.42000,  4.6103254311E-01
-0.23000, 0.43000,  4.6809613346E-01
-0.23000, 0.44000,  4.7516167171E-01
-0.23000, 0.45000,  4.8222867866E-01
-0.23000, 0.46000,  4.8929678421E-01
-0.23000, 0.47000,  4.9636570521E-01
-0.23000, 0.48000,  5.0343522702E-01
-0.23000, 0.49000,  5.1050518832E-01
-0.23000, 0.50000,  5.1757546888E-01
-0.22000,-0.50000,  5.1050361387E-01
-0.22000,-0.49000,  5.0343301415E-01
-0.22000,-0.48000,  4.9636261354E-01
-0.22000,-0.47000,  4.8929249124E-01
-0.22000,-0.46000,  4.8222275537E-01
-0.22000,-0.45000,  4.7515355232E-01
-0.22000,-0.44000,  4.6808507867E-01
-0.22000,-0.43000,  4.6101759608E-01
-0.22000,-0.42000,  4.5395144971E-01
-0.22000,-0.41000,  4.4688709051E-01
-0.22000,-0.40000,  4.3982510190E-01
-0.22000,-0.39000,  4.3276623099E-01
-0.22000,-0.38000,  4.2571142438E-01
-0.22000,-0.37000,  4.1866186838E-01
-0.22000,-0.36000,  4.1161903308E-01
-0.22000,-0.35000,  4.0458471941E-01
-0.22000,-0.34000,  3.9756110789E-01
-0.22000,-0.33000,  3.9055080765E-01
-0.22000,-0.32000,  3.8355690391E-01
-0.22000,-0.31000,  3.7658300225E-01
-0.22000,-0.30000,  3.6963326788E-01
-0.22000,-0.29000,  3.6271245870E-01
-0.22000,-0.28000,  3.5582595123E-01
-0.22000,-0.27000,  3.4897975917E-01
-0.22000,-0.26000,  3.4218054494E-01
-0.22000,-0.25000,  3.3543562512E-01
-0.22000,-0.24000,  3.2875297137E-01
-0.22000,-0.23000,  3.2214120851E-01
-0.22000,-0.22000,  3.1560961171E-01
-0.22000,-0.21000,  3.0916810463E-01
-0.22000,-0.20000,  3.0282726015E-01
-0.22000,-0.19000,  2.9659830489E-01
-0.22000,-0.18000,  2.9049312846E-01
-0.22000,-0.17000,  2.8452429761E-01
-0.22000,-0.16000,  2.7870507534E-01
-0.22000,-0.15000,  2.7304944442E-01
-0.22000,-0.14000,  2.6757213444E-01
-0.22000,-0.13000,  2.6228865138E-01
-0.22000,-0.12000,  2.5721530848E-01
-0.22000,-0.11000,  2.5236925718E-01
-0.22000,-0.10000,  2.4776851767E-01
-0.22000,-0.09000,  2.4343200889E-01
-0.22000,-0.08000,  2.3937958038E-01
-0.22000,-0.07000,  2.3563205186E-01
-0.22000,-0.06000,  2.3221127428E-01
-0.22000,-0.05000,  2.2914024304E-01
-0.22000,-0.04000,  2.2644333142E-01
-0.22000,-0.03000,  2.2414680796E-01
-0.22000,-0.02000,  2.2228008259E-01
-0.22000,-0.01000,  2.2087917955E-01
-0.22000, 0.00000,  2.2000000000E-01
-0.22000, 0.01000,  2.2087917955E-01
-0.22000, 0.02000,  2.2228008259E-01
-0.22000, 0.03000,  2.2414680796E-01
-0.22000, 0.04000,  2.2644333142E-01
-0.22000, 0.05000,  2.2914024304E-01
-0.22000, 0.06000,  2.3221127428E-01
-0.22000, 0.07000,  2.3563205186E-01
-0.22000, 0.08000,  2.3937958038E-01
-0.22000, 0.09000,  2.4343200889E-01
-0.22000, 0.10000,  2.4776851767E-01
-0.22000, 0.11000,  2.5236925718E-01
-0.22000, 0.12000,  2.5721530848E-01
-0.22000, 0.13000,  2.6228865138E-01
-0.22000, 0.14000,  2.6757213444E-01
-0.22000, 0.15000,  2.7304944442E-01
-0.22000, 0.16000,  2.7870507534E-01
-0.22000, 0.17000,  2.8452429761E-01
-0.22000, 0.18000,  2.9049312846E-01
-0.22000, 0.19000,  2.9659830489E-01
-0.22000, 0.20000,  3.0282726015E-01
-0.22000, 0.21000,  3.0916810463E-01
-0.22000, 0.22000,  3.1560961171E-01
-0.22000, 0.23000,  3.2214120851E-01
-0.22000, 0.24000,  3.2875297137E-01
-0.22000, 0.25000,  3.3543562512E-01
-0.22000, 0.26000,  3.4218054494E-01
-0.22000, 0.27000,  3.4897975917E-01
-0.22000, 0.28000,  3.5582595123E-01
-0.22000, 0.29000,  3.6271245870E-01
-0.22000, 0.30000,  3.6963326788E-01
-0.22000, 0.31000,  3.7658300225E-01
-0.22000, 0.32000,  3.8355690391E-01
-0.22000, 0.33000,  3.9055080765E-01
-0.22000, 0.34000,  3.9756110789E-01
-0.22000, 0.35000,  4.0458471941E-01
-0.22000, 0.36000,  4.1161903308E-01
-0.22000, 0.37000,  4.1866186838E-01
-0.22000, 0.38000,  4.2571142438E-01
-0.22000, 0.39000,  4.3276623099E-01
-0.22000, 0.40000,  4.3982510190E-01
-0.22000, 0.41000,  4.4688709051E-01
-0.22000, 0.42000,  4.5395144971E-01
-0.22000, 0.43000,  4.6101759608E-01
-0.22000, 0.44000,  4.6808507867E-01
-0.22000, 0.45000,  4.7515355232E-01
-0.22000, 0.46000,  4.8222275537E-01
-0.22000, 0.47000,  4.8929249124E-01
-0.22000, 0.48000,  4.9636261355E-01
-0.22000, 0.49000,  5.0343301417E-01
-0.22000, 0.50000,  5.1050361390E-01
-0.21000,-0.50000,  5.0343207800E-01
-0.21000,-0.49000,  4.9636127920E-01
-0.21000,-0.48000,  4.8929060034E-01
-0.21000,-0.47000,  4.8222009174E-01
-0.21000,-0.46000,  4.7514982329E-01
-0.21000,-0.45000,  4.6807989130E-01
-0.21000,-0.44000,  4.6101042744E-01
-0.21000,-0.43000,  4.5394161025E-01
-0.21000,-0.42000,  4.4687367964E-01
-0.21000,-0.41000,  4.3980695513E-01
-0.21000,-0.40000,  4.3274185819E-01
-0.21000,-0.39000,  4.2567893929E-01
-0.21000,-0.38000,  4.1861891000E-01
-0.21000,-0.37000,  4.1156268032E-01
-0.21000,-0.36000,  4.0451140118E-01
-0.21000,-0.35000,  3.9746651169E-01
-0.21000,-0.34000,  3.9042979031E-01
-0.21000,-0.33000,  3.8340340878E-01
-0.21000,-0.32000,  3.7638998716E-01
-0.21000,-0.31000,  3.6939264815E-01
-0.21000,-0.30000,  3.6241506864E-01
-0.21000,-0.29000,  3.5546152670E-01
-0.21000,-0.28000,  3.4853694208E-01
-0.21000,-0.27000,  3.4164690940E-01
-0.21000,-0.26000,  3.3479772322E-01
-0.21000,-0.25000,  3.2799639539E-01
-0.21000,-0.24000,  3.2125066559E-01
-0.21000,-0.23000,  3.1456900650E-01
-0.21000,-0.22000,  3.0796062573E-01
-0.21000,-0.21000,  3.0143546658E-01
-0.21000,-0.20000,  2.9500420982E-01
-0.21000,-0.19000,  2.8867827832E-01
