iter,energy
   998,  6.2662577572E-01
   999,  6.2662574441E-01
  1000,  6.2662571309E-01
  1001,  6.2662568178E-01
  1002,  6.2662565046E-01
  1003,  6.2662561915E-01
  1004,  6.2662558783E-01
  1005,  6.2662555651E-01
  1006,  6.2662552520E-01
  1007,  6.2662549388E-01
  1008,  6.2662546257E-01
  1009,  6.2662543125E-01
  1010,  6.2662539994E-01
  1011,  6.2662536862E-01
  1012,  6.2662533731E-01
  1013,  6.2662530599E-01
  1014,  6.2662527467E-01
  1015,  6.2662524336E-01
  1016,  6.2662521204E-01
  1017,  6.2662518073E-01
  1018,  6.2662514941E-01
  1019,  6.2662511810E-01
  1020,  6.2662508678E-01
  1021,  6.2662505547E-01
  1022,  6.2662502415E-01
  1023,  6.2662499284E-01
  1024,  6.2662496152E-01
  1025,  6.2662493021E-01
  1026,  6.2662489889E-01
  1027,  6.2662486758E-01
  1028,  6.2662483626E-01
  1029,  6.2662480495E-01
  1030,  6.2662477363E-01
  1031,  6.2662474232E-01
  1032,  6.2662471100E-01
  1033,  6.2662467969E-01
  1034,  6.2662464837E-01
  1035,  6.2662461706E-01
  1036,  6.2662458574E-01
  1037,  6.2662455443E-01
  1038,  6.2662452311E-01
  1039,  6.2662449180E-01
  1040,  6.2662446048E-01
  1041,  6.2662442917E-01
  1042,  6.2662439785E-01
  1043,  6.2662436654E-01
  1044,  6.2662433522E-01
  1045,  6.2662430391E-01
  1046,  6.2662427259E-01
  1047,  6.2662424128E-01
  1048,  6.2662420996E-01
  1049,  6.2662417865E-01
  1050,  6.2662414733E-01
  1051,  6.2662411602E-01
  1052,  6.2662408470E-01
  1053,  6.2662405339E-01
  1054,  6.2662402207E-01
  1055,  6.2662399076E-01
  1056,  6.2662395944E-01
  1057,  6.2662392813E-01
  1058,  6.2662389681E-01
  1059,  6.2662386550E-01
  1060,  6.2662383419E-01
  1061,  6.2662380287E-01
  1062,  6.2662377156E-01
  1063,  6.2662374024E-01
  1064,  6.2662370893E-01
  1065,  6.2662367761E-01
  1066,  6.2662364630E-01
  1067,  6.2662361498E-01
  1068,  6.2662358367E-01
  1069,  6.2662355235E-01
  1070,  6.2662352104E-01
  1071,  6.2662348973E-01
  1072,  6.2662345841E-01
  1073,  6.2662342710E-01
  1074,  6.2662339578E-01
  1075,  6.2662336447E-01
  1076,  6.2662333315E-01
  1077,  6.2662330184E-01
  1078,  6.2662327053E-01
  1079,  6.2662323921E-01
  1080,  6.2662320790E-01
  1081,  6.2662317658E-01
  1082,  6.2662314527E-01
  1083,  6.2662311395E-01
  1084,  6.2662308264E-01
  1085,  6.2662305133E-01
  1086,  6.2662302001E-01
  1087,  6.2662298870E-01
  1088,  6.2662295738E-01
  1089,  6.2662292607E-01
  1090,  6.2662289475E-01
  1091,  6.2662286344E-01
  1092,  6.2662283213E-01
  1093,  6.2662280081E-01
  1094,  6.2662276950E-01
  1095,  6.2662273818E-01
  1096,  6.2662270687E-01
  1097,  6.2662267556E-01
  1098,  6.2662264424E-01
  1099,  6.2662261293E-01
  1100,  6.2662258161E-01
  1101,  6.2662255030E-01
  1102,  6.2662251899E-01
  1103,  6.2662248767E-01
  1104,  6.2662245636E-01
  1105,  6.2662242505E-01
  1106,  6.2662239373E-01
  1107,  6.2662236242E-01
  1108,  6.2662233110E-01
  1109,  6.2662229979E-01
  1110,  6.2662226848E-01
  1111,  6.2662223716E-01
  1112,  6.2662220585E-01
  1113,  6.2662217454E-01
  1114,  6.2662214322E-01
  1115,  6.2662211191E-01
  1116,  6.2662208059E-01
  1117,  6.2662204928E-01
  1118,  6.2662201797E-01
  1119,  6.2662198665E-01
  1120,  6.2662195534E-01
  1121,  6.2662192403E-01
  1122,  6.2662189271E-01
  1123,  6.2662186140E-01
  1124,  6.2662183009E-01
  1125,  6.2662179877E-01
  1126,  6.2662176746E-01
  1127,  6.2662173615E-01
  1128,  6.2662170483E-01
  1129,  6.2662167352E-01
  1130,  6.2662164221E-01
  1131,  6.2662161089E-01
  1132,  6.2662157958E-01
  1133,  6.2662154827E-01
  1134,  6.2662151695E-01
  1135,  6.2662148564E-01
  1136,  6.2662145433E-01
  1137,  6.2662142301E-01
  1138,  6.2662139170E-01
  1139,  6.2662136039E-01
  1140,  6.2662132907E-01
  1141,  6.2662129776E-01
  1142,  6.2662126645E-01
  1143,  6.2662123513E-01
  1144,  6.2662120382E-01
  1145,  6.2662117251E-01
  1146,  6.2662114119E-01
  1147,  6.2662110988E-01
  1148,  6.2662107857E-01
  1149,  6.2662104725E-01
  1150,  6.2662101594E-01
  1151,  6.2662098463E-01
  1152,  6.2662095331E-01
  1153,  6.2662092200E-01
  1154,  6.2662089069E-01
  1155,  6.2662085938E-01
  1156,  6.2662082806E-01
  1157,  6.2662079675E-01
  1158,  6.2662076544E-01
  1159,  6.2662073412E-01
  1160,  6.2662070281E-01
  1161,  6.2662067150E-01
  1162,  6.2662064019E-01
  1163,  6.2662060887E-01
  1164,  6.2662057756E-01
  1165,  6.2662054625E-01
  1166,  6.2662051493E-01
  1167,  6.2662048362E-01
  1168,  6.2662045231E-01
  1169,  6.2662042100E-01
  1170,  6.2662038968E-01
  1171,  6.2662035837E-01
  1172,  6.2662032706E-01
  1173,  6.2662029575E-01
  1174,  6.2662026443E-01
  1175,  6.2662023312E-01
  1176,  6.2662020181E-01
  1177,  6.2662017049E-01
  1178,  6.2662013918E-01
  1179,  6.2662010787E-01
  1180,  6.2662007656E-01
  1181,  6.2662004524E-01
  1182,  6.2662001393E-01
  1183,  6.2661998262E-01
  1184,  6.2661995131E-01
  1185,  6.2661991999E-01
  1186,  6.2661988868E-01
  1187,  6.2661985737E-01
  1188,  6.2661982606E-01
  1189,  6.2661979474E-01
  1190,  6.2661976343E-01
  1191,  6.2661973212E-01
  1192,  6.2661970081E-01
  1193,  6.2661966950E-01
  1194,  6.2661963818E-01
  1195,  6.2661960687E-01
  1196,  6.2661957556E-01
  1197,  6.2661954425E-01
  1198,  6.2661951293E-01
  1199,  6.2661948162E-01
  1200,  6.2661945031E-01
  1201,  6.2661941900E-01
  1202,  6.2661938769E-01
  1203,  6.2661935637E-01
  1204,  6.2661932506E-01
  1205,  6.2661929375E-01
  1206,  6.2661926244E-01
  1207,  6.2661923112E-01
  1208,  6.2661919981E-01
  1209,  6.2661916850E-01
  1210,  6.2661913719E-01
  1211,  6.2661910588E-01
  1212,  6.2661907456E-01
  1213,  6.2661904325E-01
  1214,  6.2661901194E-01
  1215,  6.2661898063E-01
  1216,  6.2661894932E-01
  1217,  6.2661891801E-01
  1218,  6.2661888669E-01
  1219,  6.2661885538E-01
  1220,  6.2661882407E-01
  1221,  6.2661879276E-01
  1222,  6.2661876145E-01
  1223,  6.2661873013E-01
  1224,  6.2661869882E-01
  1225,  6.2661866751E-01
  1226,  6.2661863620E-01
  1227,  6.2661860489E-01
  1228,  6.2661857358E-01
  1229,  6.2661854226E-01
  1230,  6.2661851095E-01
  1231,  6.2661847964E-01
  1232,  6.2661844833E-01
  1233,  6.2661841702E-01
  1234,  6.2661838571E-01
  1235,  6.2661835439E-01
  1236,  6.2661832308E-01
  1237,  6.2661829177E-01
  1238,  6.2661826046E-01
  1239,  6.2661822915E-01
  1240,  6.2661819784E-01
  1241,  6.2661816652E-01
  1242,  6.2661813521E-01
  1243,  6.2661810390E-01
  1244,  6.2661807259E-01
  1245,  6.2661804128E-01
  1246,  6.2661800997E-01
  1247,  6.2661797866E-01
  1248,  6.2661794734E-01
  1249,  6.2661791603E-01
  1250,  6.2661788472E-01
  1251,  6.2661785341E-01
  1252,  6.2661782210E-01
  1253,  6.2661779079E-01
  1254,  6.2661775948E-01
  1255,  6.2661772817E-01
  1256,  6.2661769685E-01
  1257,  6.2661766554E-01
  1258,  6.2661763423E-01
  1259,  6.2661760292E-01
  1260,  6.2661757161E-01
  1261,  6.2661754030E-01
  1262,  6.2661750899E-01
  1263,  6.2661747768E-01
  1264,  6.2661744636E-01
  1265,  6.2661741505E-01
  1266,  6.2661738374E-01
  1267,  6.2661735243E-01
  1268,  6.2661732112E-01
  1269,  6.2661728981E-01
  1270,  6.2661725850E-01
  1271,  6.2661722719E-01
  1272,  6.2661719588E-01
  1273,  6.2661716457E-01
  1274,  6.2661713325E-01
  1275,  6.2661710194E-01
  1276,  6.2661707063E-01
  1277,  6.2661703932E-01
  1278,  6.2661700801E-01
  1279,  6.2661697670E-01
  1280,  6.2661694539E-01
  1281,  6.2661691408E-01
  1282,  6.2661688277E-01
  1283,  6.2661685146E-01
  1284,  6.2661682015E-01
  1285,  6.2661678884E-01
  1286,  6.2661675752E-01
  1287,  6.2661672621E-01
  1288,  6.2661669490E-01
  1289,  6.2661666359E-01
  1290,  6.2661663228E-01
  1291,  6.2661660097E-01
  1292,  6.2661656966E-01
  1293,  6.2661653835E-01
  1294,  6.2661650704E-01
  1295,  6.2661647573E-01
  1296,  6.2661644442E-01
  1297,  6.2661641311E-01
  1298,  6.2661638180E-01
  1299,  6.2661635049E-01
  1300,  6.2661631918E-01
  1301,  6.2661628787E-01
  1302,  6.2661625656E-01
  1303,  6.2661622525E-01
  1304,  6.2661619393E-01
  1305,  6.2661616262E-01
  1306,  6.2661613131E-01
  1307,  6.2661610000E-01
  1308,  6.2661606869E-01
  1309,  6.2661603738E-01
  1310,  6.2661600607E-01
  1311,  6.2661597476E-01
  1312,  6.2661594345E-01
  1313,  6.2661591214E-01
  1314,  6.2661588083E-01
  1315,  6.2661584952E-01
  1316,  6.2661581821E-01
  1317,  6.2661578690E-01
  1318,  6.2661575559E-01
  1319,  6.2661572428E-01
  1320,  6.2661569297E-01
  1321,  6.2661566166E-01
  1322,  6.2661563035E-01
  1323,  6.2661559904E-01
  1324,  6.2661556773E-01
  1325,  6.2661553642E-01
  1326,  6.2661550511E-01
  1327,  6.2661547380E-01
  1328,  6.2661544249E-01
  1329,  6.2661541118E-01
  1330,  6.2661537987E-01
  1331,  6.2661534856E-01
  1332,  6.2661531725E-01
  1333,  6.2661528594E-01
  1334,  6.2661525463E-01
  1335,  6.2661522332E-01
  1336,  6.2661519201E-01
  1337,  6.2661516070E-01
  1338,  6.2661512939E-01
  1339,  6.2661509808E-01
  1340,  6.2661506677E-01
  1341,  6.2661503546E-01
  1342,  6.2661500415E-01
  1343,  6.2661497284E-01
  1344,  6.2661494153E-01
  1345,  6.2661491022E-01
  1346,  6.2661487891E-01
  1347,  6.2661484760E-01
  1348,  6.2661481629E-01
  1349,  6.2661478498E-01
  1350,  6.2661475367E-01
  1351,  6.2661472237E-01
  1352,  6.2661469106E-01
  1353,  6.2661465975E-01
  1354,  6.2661462844E-01
  1355,  6.2661459713E-01
  1356,  6.2661456582E-01
  1357,  6.2661453451E-01
  1358,  6.2661450320E-01
  1359,  6.2661447189E-01
  1360,  6.2661444058E-01
  1361,  6.2661440927E-01
  1362,  6.2661437796E-01
  1363,  6.2661434665E-01
  1364,  6.2661431534E-01
  1365,  6.2661428403E-01
  1366,  6.2661425272E-01
  1367,  6.2661422141E-01
  1368,  6.2661419010E-01
  1369,  6.2661415880E-01
  1370,  6.2661412749E-01
  1371,  6.2661409618E-01
  1372,  6.2661406487E-01
  1373,  6.2661403356E-01
  1374,  6.2661400225E-01
  1375,  6.2661397094E-01
  1376,  6.2661393963E-01
  1377,  6.2661390832E-01
  1378,  6.2661387701E-01
  1379,  6.2661384570E-01
  1380,  6.2661381439E-01
  1381,  6.2661378308E-01
  1382,  6.2661375178E-01
  1383,  6.2661372047E-01
  1384,  6.2661368916E-01
  1385,  6.2661365785E-01
  1386,  6.2661362654E-01
  1387,  6.2661359523E-01
  1388,  6.2661356392E-01
  1389,  6.2661353261E-01
  1390,  6.2661350130E-01
  1391,  6.2661346999E-01
  1392,  6.2661343869E-01
  1393,  6.2661340738E-01
  1394,  6.2661337607E-01
  1395,  6.2661334476E-01
  1396,  6.2661331345E-01
  1397,  6.2661328214E-01
  1398,  6.2661325083E-01
  1399,  6.2661321952E-01
  1400,  6.2661318822E-01
  1401,  6.2661315691E-01
  1402,  6.2661312560E-01
  1403,  6.2661309429E-01
  1404,  6.2661306298E-01
  1405,  6.2661303167E-01
  1406,  6.2661300036E-01
  1407,  6.2661296905E-01
  1408,  6.2661293775E-01
  1409,  6.2661290644E-01
  1410,  6.2661287513E-01
  1411,  6.2661284382E-01
  1412,  6.2661281251E-01
  1413,  6.2661278120E-01
  1414,  6.2661274989E-01
  1415,  6.2661271859E-01
  1416,  6.2661268728E-01
  1417,  6.2661265597E-01
  1418,  6.2661262466E-01
  1419,  6.2661259335E-01
  1420,  6.2661256204E-01
  1421,  6.2661253074E-01
  1422,  6.2661249943E-01
  1423,  6.2661246812E-01
  1424,  6.2661243681E-01
  1425,  6.2661240550E-01
  1426,  6.2661237419E-01
  1427,  6.2661234289E-01
  1428,  6.2661231158E-01
  1429,  6.2661228027E-01
  1430,  6.2661224896E-01
  1431,  6.2661221765E-01
  1432,  6.2661218634E-01
  1433,  6.2661215504E-01
  1434,  6.2661212373E-01
  1435,  6.2661209242E-01
  1436,  6.2661206111E-01
  1437,  6.2661202980E-01
  1438,  6.2661199850E-01
  1439,  6.2661196719E-01
  1440,  6.2661193588E-01
  1441,  6.2661190457E-01
  1442,  6.2661187326E-01
  1443,  6.2661184196E-01
  1444,  6.2661181065E-01
  1445,  6.2661177934E-01
  1446,  6.2661174803E-01
  1447,  6.2661171672E-01
  1448,  6.2661168542E-01
  1449,  6.2661165411E-01
  1450,  6.2661162280E-01
  1451,  6.2661159149E-01
  1452,  6.2661156018E-01
  1453,  6.2661152888E-01
  1454,  6.2661149757E-01
  1455,  6.2661146626E-01
  1456,  6.2661143495E-01
  1457,  6.2661140364E-01
  1458,  6.2661137234E-01
  1459,  6.2661134103E-01
  1460,  6.2661130972E-01
  1461,  6.2661127841E-01
  1462,  6.2661124711E-01
  1463,  6.2661121580E-01
  1464,  6.2661118449E-01
  1465,  6.2661115318E-01
  1466,  6.2661112188E-01
  1467,  6.2661109057E-01
  1468,  6.2661105926E-01
  1469,  6.2661102795E-01
  1470,  6.2661099664E-01
  1471,  6.2661096534E-01
  1472,  6.2661093403E-01
  1473,  6.2661090272E-01
  1474,  6.2661087141E-01
  1475,  6.2661084011E-01
  1476,  6.2661080880E-01
  1477,  6.2661077749E-01
  1478,  6.2661074619E-01
  1479,  6.2661071488E-01
  1480,  6.2661068357E-01
  1481,  6.2661065226E-01
  1482,  6.2661062096E-01
  1483,  6.2661058965E-01
  1484,  6.2661055834E-01
  1485,  6.2661052703E-01
  1486,  6.2661049573E-01
  1487,  6.2661046442E-01
  1488,  6.2661043311E-01
  1489,  6.2661040180E-01
  1490,  6.2661037050E-01
  1491,  6.2661033919E-01
  1492,  6.2661030788E-01
  1493,  6.2661027658E-01
  1494,  6.2661024527E-01
  1495,  6.2661021396E-01
  1496,  6.2661018265E-01
  1497,  6.2661015135E-01
  1498,  6.2661012004E-01
  1499,  6.2661008873E-01
  1500,  6.2661005743E-01
  1501,  6.2661002612E-01
  1502,  6.2660999481E-01
  1503,  6.2660996351E-01
  1504,  6.2660993220E-01
  1505,  6.2660990089E-01
  1506,  6.2660986958E-01
  1507,  6.2660983828E-01
  1508,  6.2660980697E-01
  1509,  6.2660977566E-01
  1510,  6.2660974436E-01
  1511,  6.2660971305E-01
  1512,  6.2660968174E-01
  1513,  6.2660965044E-01
  1514,  6.2660961913E-01
  1515,  6.2660958782E-01
  1516,  6.2660955652E-01
  1517,  6.2660952521E-01
  1518,  6.2660949390E-01
  1519,  6.2660946260E-01
  1520,  6.2660943129E-01
  1521,  6.2660939998E-01
  1522,  6.2660936868E-01
  1523,  6.2660933737E-01
  1524,  6.2660930606E-01
  1525,  6.2660927476E-01
  1526,  6.2660924345E-01
  1527,  6.2660921214E-01
  1528,  6.2660918084E-01
  1529,  6.2660914953E-01
  1530,  6.2660911822E-01
  1531,  6.2660908692E-01
  1532,  6.2660905561E-01
  1533,  6.2660902430E-01
  1534,  6.2660899300E-01
  1535,  6.2660896169E-01
  1536,  6.2660893038E-01
  1537,  6.2660889908E-01
  1538,  6.2660886777E-01
  1539,  6.2660883646E-01
  1540,  6.2660880516E-01
  1541,  6.2660877385E-01
  1542,  6.2660874255E-01
  1543,  6.2660871124E-01
  1544,  6.2660867993E-01
  1545,  6.2660864863E-01
  1546,  6.2660861732E-01
  1547,  6.2660858601E-01
  1548,  6.2660855471E-01
  1549,  6.2660852340E-01
  1550,  6.2660849210E-01
  1551,  6.2660846079E-01
  1552,  6.2660842948E-01
  1553,  6.2660839818E-01
  1554,  6.2660836687E-01
  1555,  6.2660833557E-01
  1556,  6.2660830426E-01
  1557,  6.2660827295E-01
  1558,  6.2660824165E-01
  1559,  6.2660821034E-01
  1560,  6.2660817904E-01
  1561,  6.2660814773E-01
  1562,  6.2660811642E-01
  1563,  6.2660808512E-01
  1564,  6.2660805381E-01
  1565,  6.2660802251E-01
  1566,  6.2660799120E-01
  1567,  6.2660795989E-01
  1568,  6.2660792859E-01
  1569,  6.2660789728E-01
  1570,  6.2660786598E-01
  1571,  6.2660783467E-01
  1572,  6.2660780336E-01
  1573,  6.2660777206E-01
  1574,  6.2660774075E-01
  1575,  6.2660770945E-01
  1576,  6.2660767814E-01
  1577,  6.2660764684E-01
  1578,  6.2660761553E-01
  1579,  6.2660758422E-01
  1580,  6.2660755292E-01
  1581,  6.2660752161E-01
  1582,  6.2660749031E-01
  1583,  6.2660745900E-01
  1584,  6.2660742770E-01
  1585,  6.2660739639E-01
  1586,  6.2660736508E-01
  1587,  6.2660733378E-01
  1588,  6.2660730247E-01
  1589,  6.2660727117E-01
  1590,  6.2660723986E-01
  1591,  6.2660720856E-01
  1592,  6.2660717725E-01
  1593,  6.2660714595E-01
  1594,  6.2660711464E-01
  1595,  6.2660708334E-01
  1596,  6.2660705203E-01
  1597,  6.2660702072E-01
  1598,  6.2660698942E-01
  1599,  6.2660695811E-01
  1600,  6.2660692681E-01
  1601,  6.2660689550E-01
  1602,  6.2660686420E-01
  1603,  6.2660683289E-01
  1604,  6.2660680159E-01
  1605,  6.2660677028E-01
  1606,  6.2660673898E-01
  1607,  6.2660670767E-01
  1608,  6.2660667637E-01
  1609,  6.2660664506E-01
  1610,  6.2660661376E-01
  1611,  6.2660658245E-01
  1612,  6.2660655115E-01
  1613,  6.2660651984E-01
  1614,  6.2660648854E-01
  1615,  6.2660645723E-01
  1616,  6.2660642593E-01
  1617,  6.2660639462E-01
  1618,  6.2660636332E-01
  1619,  6.2660633201E-01
  1620,  6.2660630071E-01
  1621,  6.2660626940E-01
  1622,  6.2660623810E-01
  1623,  6.2660620679E-01
  1624,  6.2660617549E-01
  1625,  6.2660614418E-01
  1626,  6.2660611288E-01
  1627,  6.2660608157E-01
  1628,  6.2660605027E-01
  1629,  6.2660601896E-01
  1630,  6.2660598766E-01
  1631,  6.2660595635E-01
  1632,  6.2660592505E-01
  1633,  6.2660589374E-01
  1634,  6.2660586244E-01
  1635,  6.2660583113E-01
  1636,  6.2660579983E-01
  1637,  6.2660576852E-01
  1638,  6.2660573722E-01
  1639,  6.2660570591E-01
  1640,  6.2660567461E-01
  1641,  6.2660564331E-01
  1642,  6.2660561200E-01
  1643,  6.2660558070E-01
  1644,  6.2660554939E-01
  1645,  6.2660551809E-01
  1646,  6.2660548678E-01
  1647,  6.2660545548E-01
  1648,  6.2660542417E-01
  1649,  6.2660539287E-01
  1650,  6.2660536156E-01
  1651,  6.2660533026E-01
  1652,  6.2660529896E-01
  1653,  6.2660526765E-01
  1654,  6.2660523635E-01
  1655,  6.2660520504E-01
  1656,  6.2660517374E-01
  1657,  6.2660514243E-01
  1658,  6.2660511113E-01
  1659,  6.2660507983E-01
  1660,  6.2660504852E-01
  1661,  6.2660501722E-01
  1662,  6.2660498591E-01
  1663,  6.2660495461E-01
  1664,  6.2660492330E-01
  1665,  6.2660489200E-01
  1666,  6.2660486070E-01
  1667,  6.2660482939E-01
  1668,  6.2660479809E-01
  1669,  6.2660476678E-01
  1670,  6.2660473548E-01
  1671,  6.2660470417E-01
  1672,  6.2660467287E-01
  1673,  6.2660464157E-01
  1674,  6.2660461026E-01
  1675,  6.2660457896E-01
  1676,  6.2660454765E-01
  1677,  6.2660451635E-01
  1678,  6.2660448505E-01
  1679,  6.2660445374E-01
  1680,  6.2660442244E-01
  1681,  6.2660439113E-01
  1682,  6.2660435983E-01
  1683,  6.2660432853E-01
  1684,  6.2660429722E-01
  1685,  6.2660426592E-01
  1686,  6.2660423462E-01
  1687,  6.2660420331E-01
  1688,  6.2660417201E-01
  1689,  6.2660414070E-01
  1690,  6.2660410940E-01
  1691,  6.2660407810E-01
  1692,  6.2660404679E-01
  1693,  6.2660401549E-01
  1694,  6.2660398419E-01
  1695,  6.2660395288E-01
  1696,  6.2660392158E-01
  1697,  6.2660389027E-01
  1698,  6.2660385897E-01
  1699,  6.2660382767E-01
  1700,  6.2660379636E-01
  1701,  6.2660376506E-01
  1702,  6.2660373376E-01
  1703,  6.2660370245E-01
  1704,  6.2660367115E-01
  1705,  6.2660363985E-01
  1706,  6.2660360854E-01
  1707,  6.2660357724E-01
  1708,  6.2660354593E-01
  1709,  6.2660351463E-01
  1710,  6.2660348333E-01
  1711,  6.2660345202E-01
  1712,  6.2660342072E-01
  1713,  6.2660338942E-01
  1714,  6.2660335811E-01
  1715,  6.2660332681E-01
  1716,  6.2660329551E-01
  1717,  6.2660326420E-01
  1718,  6.2660323290E-01
  1719,  6.2660320160E-01
  1720,  6.2660317029E-01
  1721,  6.2660313899E-01
  1722,  6.2660310769E-01
  1723,  6.2660307638E-01
  1724,  6.2660304508E-01
  1725,  6.2660301378E-01
  1726,  6.2660298248E-01
  1727,  6.2660295117E-01
  1728,  6.2660291987E-01
  1729,  6.2660288857E-01
  1730,  6.2660285726E-01
  1731,  6.2660282596E-01
  1732,  6.2660279466E-01
  1733,  6.2660276335E-01
  1734,  6.2660273205E-01
  1735,  6.2660270075E-01
  1736,  6.2660266944E-01
  1737,  6.2660263814E-01
  1738,  6.2660260684E-01
  1739,  6.2660257554E-01
  1740,  6.2660254423E-01
  1741,  6.2660251293E-01
  1742,  6.2660248163E-01
  1743,  6.2660245032E-01
  1744,  6.2660241902E-01
  1745,  6.2660238772E-01
  1746,  6.2660235642E-01
  1747,  6.2660232511E-01
  1748,  6.2660229381E-01
  1749,  6.2660226251E-01
  1750,  6.2660223120E-01
  1751,  6.2660219990E-01
  1752,  6.2660216860E-01
  1753,  6.2660213730E-01
  1754,  6.2660210599E-01
  1755,  6.2660207469E-01
  1756,  6.2660204339E-01
  1757,  6.2660201209E-01
  1758,  6.2660198078E-01
  1759,  6.2660194948E-01
  1760,  6.2660191818E-01
  1761,  6.2660188688E-01
  1762,  6.2660185557E-01
  1763,  6.2660182427E-01
  1764,  6.2660179297E-01
  1765,  6.2660176167E-01
  1766,  6.2660173036E-01
  1767,  6.2660169906E-01
  1768,  6.2660166776E-01
  1769,  6.2660163646E-01
  1770,  6.2660160515E-01
  1771,  6.2660157385E-01
  1772,  6.2660154255E-01
  1773,  6.2660151125E-01
  1774,  6.2660147994E-01
  1775,  6.2660144864E-01
  1776,  6.2660141734E-01
  1777,  6.2660138604E-01
  1778,  6.2660135473E-01
  1779,  6.2660132343E-01
  1780,  6.2660129213E-01
  1781,  6.2660126083E-01
  1782,  6.2660122953E-01
  1783,  6.2660119822E-01
  1784,  6.2660116692E-01
  1785,  6.2660113562E-01
  1786,  6.2660110432E-01
  1787,  6.2660107302E-01
  1788,  6.2660104171E-01
  1789,  6.2660101041E-01
  1790,  6.2660097911E-01
  1791,  6.2660094781E-01
  1792,  6.2660091650E-01
  1793,  6.2660088520E-01
  1794,  6.2660085390E-01
  1795,  6.2660082260E-01
  1796,  6.2660079130E-01
  1797,  6.2660076000E-01
  1798,  6.2660072869E-01
  1799,  6.2660069739E-01
  1800,  6.2660066609E-01
  1801,  6.2660063479E-01
  1802,  6.2660060349E-01
  1803,  6.2660057218E-01
  1804,  6.2660054088E-01
  1805,  6.2660050958E-01
  1806,  6.2660047828E-01
  1807,  6.2660044698E-01
  1808,  6.2660041567E-01
  1809,  6.2660038437E-01
  1810,  6.2660035307E-01
  1811,  6.2660032177E-01
  1812,  6.2660029047E-01
  1813,  6.2660025917E-01
  1814,  6.2660022786E-01
  1815,  6.2660019656E-01
  1816,  6.2660016526E-01
  1817,  6.2660013396E-01
  1818,  6.2660010266E-01
  1819,  6.2660007136E-01
  1820,  6.2660004006E-01
  1821,  6.2660000875E-01
  1822,  6.2659997745E-01
  1823,  6.2659994615E-01
  1824,  6.2659991485E-01
  1825,  6.2659988355E-01
  1826,  6.2659985225E-01
  1827,  6.2659982094E-01
  1828,  6.2659978964E-01
  1829,  6.2659975834E-01
  1830,  6.2659972704E-01
  1831,  6.2659969574E-01
  1832,  6.2659966444E-01
  1833,  6.2659963314E-01
  1834,  6.2659960184E-01
  1835,  6.2659957053E-01
  1836,  6.2659953923E-01
  1837,  6.2659950793E-01
  1838,  6.2659947663E-01
  1839,  6.2659944533E-01
  1840,  6.2659941403E-01
  1841,  6.2659938273E-01
  1842,  6.2659935143E-01
  1843,  6.2659932012E-01
  1844,  6.2659928882E-01
  1845,  6.2659925752E-01
  1846,  6.2659922622E-01
  1847,  6.2659919492E-01
  1848,  6.2659916362E-01
  1849,  6.2659913232E-01
  1850,  6.2659910102E-01
  1851,  6.2659906972E-01
  1852,  6.2659903841E-01
  1853,  6.2659900711E-01
  1854,  6.2659897581E-01
  1855,  6.2659894451E-01
  1856,  6.2659891321E-01
  1857,  6.2659888191E-01
  1858,  6.2659885061E-01
  1859,  6.2659881931E-01
  1860,  6.2659878801E-01
  1861,  6.2659875671E-01
  1862,  6.2659872541E-01
  1863,  6.2659869411E-01
  1864,  6.2659866280E-01
  1865,  6.2659863150E-01
  1866,  6.2659860020E-01
  1867,  6.2659856890E-01
  1868,  6.2659853760E-01
  1869,  6.2659850630E-01
  1870,  6.2659847500E-01
  1871,  6.2659844370E-01
  1872,  6.2659841240E-01
  1873,  6.2659838110E-01
  1874,  6.2659834980E-01
  1875,  6.2659831850E-01
  1876,  6.2659828720E-01
  1877,  6.2659825590E-01
  1878,  6.2659822459E-01
  1879,  6.2659819329E-01
  1880,  6.2659816199E-01
  1881,  6.2659813069E-01
  1882,  6.2659809939E-01
  1883,  6.2659806809E-01
  1884,  6.2659803679E-01
  1885,  6.2659800549E-01
  1886,  6.2659797419E-01
  1887,  6.2659794289E-01
  1888,  6.2659791159E-01
  1889,  6.2659788029E-01
  1890,  6.2659784899E-01
  1891,  6.2659781769E-01
  1892,  6.2659778639E-01
  1893,  6.2659775509E-01
  1894,  6.2659772379E-01
  1895,  6.2659769249E-01
  1896,  6.2659766119E-01
  1897,  6.2659762989E-01
  1898,  6.2659759859E-01
  1899,  6.2659756729E-01
  1900,  6.2659753599E-01
  1901,  6.2659750469E-01
  1902,  6.2659747339E-01
  1903,  6.2659744209E-01
  1904,  6.2659741079E-01
  1905,  6.2659737949E-01
  1906,  6.2659734819E-01
  1907,  6.2659731689E-01
  1908,  6.2659728559E-01
  1909,  6.2659725429E-01
  1910,  6.2659722299E-01
  1911,  6.2659719169E-01
  1912,  6.2659716039E-01
  1913,  6.2659712909E-01
  1914,  6.2659709779E-01
  1915,  6.2659706649E-01
  1916,  6.2659703519E-01
  1917,  6.2659700389E-01
  1918,  6.2659697259E-01
  1919,  6.2659694129E-01
  1920,  6.2659690999E-01
  1921,  6.2659687869E-01
  1922,  6.2659684739E-01
  1923,  6.2659681609E-01
  1924,  6.2659678479E-01
  1925,  6.2659675349E-01
  1926,  6.2659672219E-01
  1927,  6.2659669089E-01
  1928,  6.2659665959E-01
  1929,  6.2659662829E-01
  1930,  6.2659659699E-01
