x,y,distance
  0.6400,  0.2600,2.066481E-01
  0.6500,  0.2600,2.119325E-01
  0.6600,  0.2600,2.174653E-01
  0.6700,  0.2600,2.232321E-01
  0.6800,  0.2600,2.292193E-01
  0.6900,  0.2600,2.354136E-01
  0.7000,  0.2600,2.418025E-01
  0.7100,  0.2600,2.483740E-01
  0.7200,  0.2600,2.551168E-01
  0.7300,  0.2600,2.620203E-01
  0.7400,  0.2600,2.690746E-01
  0.7500,  0.2600,2.762702E-01
  0.7600,  0.2600,2.835984E-01
  0.7700,  0.2600,2.910510E-01
  0.7800,  0.2600,2.986204E-01
  0.7900,  0.2600,3.062994E-01
  0.8000,  0.2600,3.140815E-01
  0.8100,  0.2600,3.219603E-01
  0.8200,  0.2600,3.299302E-01
  0.8300,  0.2600,3.379858E-01
  0.8400,  0.2600,3.461220E-01
  0.8500,  0.2600,3.543342E-01
  0.8600,  0.2600,3.626180E-01
  0.8700,  0.2600,3.709693E-01
  0.8800,  0.2600,3.793844E-01
  0.8900,  0.2600,3.878597E-01
  0.9000,  0.2600,3.963919E-01
  0.9100,  0.2600,4.049779E-01
  0.9200,  0.2600,4.136149E-01
  0.9300,  0.2600,4.223001E-01
  0.9400,  0.2600,4.310310E-01
  0.9500,  0.2600,4.398053E-01
  0.9600,  0.2600,4.486207E-01
  0.9700,  0.2600,4.574752E-01
  0.9800,  0.2600,4.663669E-01
  0.9900,  0.2600,4.752938E-01
  1.0000,  0.2600,4.842544E-01
  0.0000,  0.2700,4.802793E-01
  0.0100,  0.2700,4.712170E-01
  0.0200,  0.2700,4.621876E-01
  0.0300,  0.2700,4.531928E-01
  0.0400,  0.2700,4.442342E-01
  0.0500,  0.2700,4.353138E-01
  0.0600,  0.2700,4.264336E-01
  0.0700,  0.2700,4.175957E-01
  0.0800,  0.2700,4.088024E-01
  0.0900,  0.2700,4.000561E-01
  0.1000,  0.2700,3.913593E-01
  0.1100,  0.2700,3.827150E-01
  0.1200,  0.2700,3.741260E-01
  0.1300,  0.2700,3.655956E-01
  0.1400,  0.2700,3.571271E-01
  0.1500,  0.2700,3.487243E-01
  0.1600,  0.2700,3.403910E-01
  0.1700,  0.2700,3.321316E-01
  0.1800,  0.2700,3.239506E-01
  0.1900,  0.2700,3.158528E-01
  0.2000,  0.2700,3.078435E-01
  0.2100,  0.2700,2.999285E-01
  0.2200,  0.2700,2.921138E-01
  0.2300,  0.2700,2.844059E-01
  0.2400,  0.2700,2.768121E-01
  0.2500,  0.2700,2.693399E-01
  0.2600,  0.2700,2.619974E-01
  0.2700,  0.2700,2.547936E-01
  0.2800,  0.2700,2.477379E-01
  0.2900,  0.2700,2.408406E-01
  0.3000,  0.2700,2.341124E-01
  0.3100,  0.2700,2.275650E-01
  0.3200,  0.2700,2.212109E-01
  0.3300,  0.2700,2.150632E-01
  0.3400,  0.2700,2.091357E-01
  0.3500,  0.2700,2.034431E-01
  0.3600,  0.2700,1.980004E-01
  0.3700,  0.2700,1.928233E-01
  0.3800,  0.2700,1.879279E-01
  0.3900,  0.2700,1.833303E-01
  0.4000,  0.2700,1.790473E-01
  0.4100,  0.2700,1.750960E-01
  0.4200,  0.2700,1.714954E-01
  0.4300,  0.2700,1.682682E-01
  0.4400,  0.2700,1.654450E-01
  0.4500,  0.2700,1.630709E-01
  0.4600,  0.2700,1.612162E-01
  0.4700,  0.2700,1.600000E-01
  0.4800,  0.2700,1.600000E-01
  0.4900,  0.2700,1.600000E-01
  0.5000,  0.2700,1.600000E-01
  0.5100,  0.2700,1.600000E-01
  0.5200,  0.2700,1.600000E-01
  0.5300,  0.2700,1.600000E-01
  0.5400,  0.2700,1.612162E-01
  0.5500,  0.2700,1.630709E-01
  0.5600,  0.2700,1.654450E-01
  0.5700,  0.2700,1.682682E-01
  0.5800,  0.2700,1.714954E-01
  0.5900,  0.2700,1.750960E-01
  0.6000,  0.2700,1.790473E-01
  0.6100,  0.2700,1.833303E-01
  0.6200,  0.2700,1.879278E-01
  0.6300,  0.2700,1.928233E-01
  0.6400,  0.2700,1.980003E-01
  0.6500,  0.2700,2.034428E-01
  0.6600,  0.2700,2.091353E-01
  0.6700,  0.2700,2.150624E-01
  0.6800,  0.2700,2.212097E-01
  0.6900,  0.2700,2.275631E-01
  0.7000,  0.2700,2.341095E-01
  0.7100,  0.2700,2.408364E-01
  0.7200,  0.2700,2.477321E-01
  0.7300,  0.2700,2.547856E-01
  0.7400,  0.2700,2.619867E-01
  0.7500,  0.2700,2.693259E-01
  0.7600,  0.2700,2.767942E-01
  0.7700,  0.2700,2.843833E-01
  0.7800,  0.2700,2.920855E-01
  0.7900,  0.2700,2.998938E-01
  0.8000,  0.2700,3.078014E-01
  0.8100,  0.2700,3.158021E-01
  0.8200,  0.2700,3.238903E-01
  0.8300,  0.2700,3.320606E-01
  0.8400,  0.2700,3.403080E-01
  0.8500,  0.2700,3.486280E-01
  0.8600,  0.2700,3.570163E-01
  0.8700,  0.2700,3.654688E-01
  0.8800,  0.2700,3.739819E-01
  0.8900,  0.2700,3.825522E-01
  0.9000,  0.2700,3.911764E-01
  0.9100,  0.2700,3.998515E-01
  0.9200,  0.2700,4.085748E-01
  0.9300,  0.2700,4.173436E-01
  0.9400,  0.2700,4.261555E-01
  0.9500,  0.2700,4.350082E-01
  0.9600,  0.2700,4.438997E-01
  0.9700,  0.2700,4.528279E-01
  0.9800,  0.2700,4.617910E-01
  0.9900,  0.2700,4.707872E-01
  1.0000,  0.2700,4.798149E-01
  0.0000,  0.2800,4.760514E-01
  0.0100,  0.2800,4.669193E-01
  0.0200,  0.2800,4.578181E-01
  0.0300,  0.2800,4.487493E-01
  0.0400,  0.2800,4.397146E-01
  0.0500,  0.2800,4.307158E-01
  0.0600,  0.2800,4.217548E-01
  0.0700,  0.2800,4.128337E-01
  0.0800,  0.2800,4.039545E-01
  0.0900,  0.2800,3.951198E-01
  0.1000,  0.2800,3.863319E-01
  0.1100,  0.2800,3.775935E-01
  0.1200,  0.2800,3.689076E-01
  0.1300,  0.2800,3.602772E-01
  0.1400,  0.2800,3.517056E-01
  0.1500,  0.2800,3.431964E-01
  0.1600,  0.2800,3.347535E-01
  0.1700,  0.2800,3.263809E-01
  0.1800,  0.2800,3.180832E-01
  0.1900,  0.2800,3.098651E-01
  0.2000,  0.2800,3.017319E-01
  0.2100,  0.2800,2.936891E-01
  0.2200,  0.2800,2.857428E-01
  0.2300,  0.2800,2.778995E-01
  0.2400,  0.2800,2.701664E-01
  0.2500,  0.2800,2.625510E-01
  0.2600,  0.2800,2.550616E-01
  0.2700,  0.2800,2.477072E-01
  0.2800,  0.2800,2.404974E-01
  0.2900,  0.2800,2.334425E-01
  0.3000,  0.2800,2.265538E-01
  0.3100,  0.2800,2.198433E-01
  0.3200,  0.2800,2.133239E-01
  0.3300,  0.2800,2.070093E-01
  0.3400,  0.2800,2.009142E-01
  0.3500,  0.2800,1.950540E-01
  0.3600,  0.2800,1.894448E-01
  0.3700,  0.2800,1.841035E-01
  0.3800,  0.2800,1.790474E-01
  0.3900,  0.2800,1.742940E-01
  0.4000,  0.2800,1.698610E-01
  0.4100,  0.2800,1.657667E-01
  0.4200,  0.2800,1.620304E-01
  0.4300,  0.2800,1.586750E-01
  0.4400,  0.2800,1.557309E-01
  0.4500,  0.2800,1.532444E-01
  0.4600,  0.2800,1.512904E-01
  0.4700,  0.2800,1.500000E-01
  0.4800,  0.2800,1.500000E-01
  0.4900,  0.2800,1.500000E-01
  0.5000,  0.2800,1.500000E-01
  0.5100,  0.2800,1.500000E-01
  0.5200,  0.2800,1.500000E-01
  0.5300,  0.2800,1.500000E-01
  0.5400,  0.2800,1.512904E-01
  0.5500,  0.2800,1.532444E-01
  0.5600,  0.2800,1.557309E-01
  0.5700,  0.2800,1.586750E-01
  0.5800,  0.2800,1.620304E-01
  0.5900,  0.2800,1.657667E-01
  0.6000,  0.2800,1.698610E-01
  0.6100,  0.2800,1.742940E-01
  0.6200,  0.2800,1.790474E-01
  0.6300,  0.2800,1.841035E-01
  0.6400,  0.2800,1.894447E-01
  0.6500,  0.2800,1.950536E-01
  0.6600,  0.2800,2.009136E-01
  0.6700,  0.2800,2.070083E-01
  0.6800,  0.2800,2.133222E-01
  0.6900,  0.2800,2.198408E-01
  0.7000,  0.2800,2.265501E-01
  0.7100,  0.2800,2.334371E-01
  0.7200,  0.2800,2.404899E-01
  0.7300,  0.2800,2.476971E-01
  0.7400,  0.2800,2.550482E-01
  0.7500,  0.2800,2.625335E-01
  0.7600,  0.2800,2.701440E-01
  0.7700,  0.2800,2.778714E-01
  0.7800,  0.2800,2.857078E-01
  0.7900,  0.2800,2.936463E-01
  0.8000,  0.2800,3.016801E-01
  0.8100,  0.2800,3.098031E-01
  0.8200,  0.2800,3.180097E-01
  0.8300,  0.2800,3.262946E-01
  0.8400,  0.2800,3.346530E-01
  0.8500,  0.2800,3.430802E-01
  0.8600,  0.2800,3.515723E-01
  0.8700,  0.2800,3.601252E-01
  0.8800,  0.2800,3.687353E-01
  0.8900,  0.2800,3.773995E-01
  0.9000,  0.2800,3.861144E-01
  0.9100,  0.2800,3.948773E-01
  0.9200,  0.2800,4.036855E-01
  0.9300,  0.2800,4.125365E-01
  0.9400,  0.2800,4.214279E-01
  0.9500,  0.2800,4.303575E-01
  0.9600,  0.2800,4.393235E-01
  0.9700,  0.2800,4.483238E-01
  0.9800,  0.2800,4.573567E-01
  0.9900,  0.2800,4.664205E-01
  1.0000,  0.2800,4.755138E-01
  0.0000,  0.2900,4.719764E-01
  0.0100,  0.2900,4.627759E-01
  0.0200,  0.2900,4.536042E-01
  0.0300,  0.2900,4.444628E-01
  0.0400,  0.2900,4.353532E-01
  0.0500,  0.2900,4.262773E-01
  0.0600,  0.2900,4.172367E-01
  0.0700,  0.2900,4.082335E-01
  0.0800,  0.2900,3.992698E-01
  0.0900,  0.2900,3.903477E-01
  0.1000,  0.2900,3.814697E-01
  0.1100,  0.2900,3.726383E-01
  0.1200,  0.2900,3.638563E-01
  0.1300,  0.2900,3.551267E-01
  0.1400,  0.2900,3.464526E-01
  0.1500,  0.2900,3.378376E-01
  0.1600,  0.2900,3.292854E-01
  0.1700,  0.2900,3.207999E-01
  0.1800,  0.2900,3.123855E-01
  0.1900,  0.2900,3.040470E-01
  0.2000,  0.2900,2.957894E-01
  0.2100,  0.2900,2.876181E-01
  0.2200,  0.2900,2.795393E-01
  0.2300,  0.2900,2.715593E-01
  0.2400,  0.2900,2.636852E-01
  0.2500,  0.2900,2.559246E-01
  0.2600,  0.2900,2.482857E-01
  0.2700,  0.2900,2.407777E-01
  0.2800,  0.2900,2.334101E-01
  0.2900,  0.2900,2.261936E-01
  0.3000,  0.2900,2.191397E-01
  0.3100,  0.2900,2.122606E-01
  0.3200,  0.2900,2.055698E-01
  0.3300,  0.2900,1.990815E-01
  0.3400,  0.2900,1.928112E-01
  0.3500,  0.2900,1.867752E-01
  0.3600,  0.2900,1.809908E-01
  0.3700,  0.2900,1.754759E-01
  0.3800,  0.2900,1.702494E-01
  0.3900,  0.2900,1.653302E-01
  0.4000,  0.2900,1.607376E-01
  0.4100,  0.2900,1.564909E-01
  0.4200,  0.2900,1.526102E-01
  0.4300,  0.2900,1.491182E-01
  0.4400,  0.2900,1.460450E-01
  0.4500,  0.2900,1.434372E-01
  0.4600,  0.2900,1.413740E-01
  0.4700,  0.2900,1.400000E-01
  0.4800,  0.2900,1.400000E-01
  0.4900,  0.2900,1.400000E-01
  0.5000,  0.2900,1.400000E-01
  0.5100,  0.2900,1.400000E-01
  0.5200,  0.2900,1.400000E-01
  0.5300,  0.2900,1.400000E-01
  0.5400,  0.2900,1.413740E-01
  0.5500,  0.2900,1.434372E-01
  0.5600,  0.2900,1.460450E-01
  0.5700,  0.2900,1.491182E-01
  0.5800,  0.2900,1.526102E-01
  0.5900,  0.2900,1.564909E-01
  0.6000,  0.2900,1.607376E-01
  0.6100,  0.2900,1.653302E-01
  0.6200,  0.2900,1.702494E-01
  0.6300,  0.2900,1.754758E-01
  0.6400,  0.2900,1.809906E-01
  0.6500,  0.2900,1.867748E-01
  0.6600,  0.2900,1.928105E-01
  0.6700,  0.2900,1.990802E-01
  0.6800,  0.2900,2.055676E-01
  0.6900,  0.2900,2.122573E-01
  0.7000,  0.2900,2.191348E-01
  0.7100,  0.2900,2.261867E-01
  0.7200,  0.2900,2.334006E-01
  0.7300,  0.2900,2.407648E-01
  0.7400,  0.2900,2.482687E-01
  0.7500,  0.2900,2.559025E-01
  0.7600,  0.2900,2.636571E-01
  0.7700,  0.2900,2.715241E-01
  0.7800,  0.2900,2.794958E-01
  0.7900,  0.2900,2.875651E-01
  0.8000,  0.2900,2.957254E-01
  0.8100,  0.2900,3.039708E-01
  0.8200,  0.2900,3.122955E-01
  0.8300,  0.2900,3.206946E-01
  0.8400,  0.2900,3.291631E-01
  0.8500,  0.2900,3.376968E-01
  0.8600,  0.2900,3.462916E-01
  0.8700,  0.2900,3.549437E-01
  0.8800,  0.2900,3.636496E-01
  0.8900,  0.2900,3.724062E-01
  0.9000,  0.2900,3.812104E-01
  0.9100,  0.2900,3.900595E-01
  0.9200,  0.2900,3.989510E-01
  0.9300,  0.2900,4.078824E-01
  0.9400,  0.2900,4.168515E-01
  0.9500,  0.2900,4.258563E-01
  0.9600,  0.2900,4.348949E-01
  0.9700,  0.2900,4.439655E-01
  0.9800,  0.2900,4.530664E-01
  0.9900,  0.2900,4.621960E-01
  1.0000,  0.2900,4.713530E-01
  0.0000,  0.3000,4.680584E-01
  0.0100,  0.3000,4.587909E-01
  0.0200,  0.3000,4.495502E-01
  0.0300,  0.3000,4.403377E-01
  0.0400,  0.3000,4.311547E-01
  0.0500,  0.3000,4.220031E-01
  0.0600,  0.3000,4.128844E-01
  0.0700,  0.3000,4.038006E-01
  0.0800,  0.3000,3.947535E-01
  0.0900,  0.3000,3.857454E-01
  0.1000,  0.3000,3.767785E-01
  0.1100,  0.3000,3.678553E-01
  0.1200,  0.3000,3.589784E-01
  0.1300,  0.3000,3.501506E-01
  0.1400,  0.3000,3.413751E-01
  0.1500,  0.3000,3.326551E-01
  0.1600,  0.3000,3.239942E-01
  0.1700,  0.3000,3.153963E-01
  0.1800,  0.3000,3.068657E-01
  0.1900,  0.3000,2.984068E-01
  0.2000,  0.3000,2.900247E-01
  0.2100,  0.3000,2.817247E-01
  0.2200,  0.3000,2.735127E-01
  0.2300,  0.3000,2.653950E-01
  0.2400,  0.3000,2.573786E-01
  0.2500,  0.3000,2.494710E-01
  0.2600,  0.3000,2.416805E-01
  0.2700,  0.3000,2.340161E-01
  0.2800,  0.3000,2.264875E-01
  0.2900,  0.3000,2.191055E-01
  0.3000,  0.3000,2.118817E-01
  0.3100,  0.3000,2.048287E-01
  0.3200,  0.3000,1.979604E-01
  0.3300,  0.3000,1.912916E-01
  0.3400,  0.3000,1.848384E-01
  0.3500,  0.3000,1.786180E-01
  0.3600,  0.3000,1.726489E-01
  0.3700,  0.3000,1.669505E-01
  0.3800,  0.3000,1.615430E-01
  0.3900,  0.3000,1.564472E-01
  0.4000,  0.3000,1.516841E-01
  0.4100,  0.3000,1.472746E-01
  0.4200,  0.3000,1.432397E-01
  0.4300,  0.3000,1.396021E-01
  0.4400,  0.3000,1.363910E-01
  0.4500,  0.3000,1.336523E-01
  0.4600,  0.3000,1.314689E-01
  0.4700,  0.3000,1.300000E-01
  0.4800,  0.3000,1.300000E-01
  0.4900,  0.3000,1.300000E-01
  0.5000,  0.3000,1.300000E-01
  0.5100,  0.3000,1.300000E-01
  0.5200,  0.3000,1.300000E-01
  0.5300,  0.3000,1.300000E-01
  0.5400,  0.3000,1.314689E-01
  0.5500,  0.3000,1.336523E-01
  0.5600,  0.3000,1.363910E-01
  0.5700,  0.3000,1.396021E-01
  0.5800,  0.3000,1.432397E-01
  0.5900,  0.3000,1.472746E-01
  0.6000,  0.3000,1.516841E-01
  0.6100,  0.3000,1.564472E-01
  0.6200,  0.3000,1.615429E-01
  0.6300,  0.3000,1.669504E-01
  0.6400,  0.3000,1.726486E-01
  0.6500,  0.3000,1.786174E-01
  0.6600,  0.3000,1.848373E-01
  0.6700,  0.3000,1.912898E-01
  0.6800,  0.3000,1.979576E-01
  0.6900,  0.3000,2.048244E-01
  0.7000,  0.3000,2.118754E-01
  0.7100,  0.3000,2.190966E-01
  0.7200,  0.3000,2.264752E-01
  0.7300,  0.3000,2.339995E-01
  0.7400,  0.3000,2.416588E-01
  0.7500,  0.3000,2.494430E-01
  0.7600,  0.3000,2.573431E-01
  0.7700,  0.3000,2.653507E-01
  0.7800,  0.3000,2.734583E-01
  0.7900,  0.3000,2.816586E-01
  0.8000,  0.3000,2.899454E-01
  0.8100,  0.3000,2.983127E-01
  0.8200,  0.3000,3.067549E-01
  0.8300,  0.3000,3.152672E-01
  0.8400,  0.3000,3.238449E-01
  0.8500,  0.3000,3.324837E-01
  0.8600,  0.3000,3.411798E-01
  0.8700,  0.3000,3.499295E-01
  0.8800,  0.3000,3.587296E-01
  0.8900,  0.3000,3.675769E-01
  0.9000,  0.3000,3.764685E-01
  0.9100,  0.3000,3.854020E-01
  0.9200,  0.3000,3.943747E-01
  0.9300,  0.3000,4.033846E-01
  0.9400,  0.3000,4.124295E-01
  0.9500,  0.3000,4.215074E-01
  0.9600,  0.3000,4.306166E-01
  0.9700,  0.3000,4.397554E-01
  0.9800,  0.3000,4.489222E-01
  0.9900,  0.3000,4.581157E-01
  1.0000,  0.3000,4.673344E-01
  0.0000,  0.3100,4.643014E-01
  0.0100,  0.3100,4.549687E-01
  0.0200,  0.3100,4.456606E-01
  0.0300,  0.3100,4.363786E-01
  0.0400,  0.3100,4.271240E-01
  0.0500,  0.3100,4.178982E-01
  0.0600,  0.3100,4.087031E-01
  0.0700,  0.3100,3.995402E-01
  0.0800,  0.3100,3.904114E-01
  0.0900,  0.3100,3.813188E-01
  0.1000,  0.3100,3.722646E-01
  0.1100,  0.3100,3.632509E-01
  0.1200,  0.3100,3.542805E-01
  0.1300,  0.3100,3.453558E-01
  0.1400,  0.3100,3.364800E-01
  0.1500,  0.3100,3.276561E-01
  0.1600,  0.3100,3.188876E-01
  0.1700,  0.3100,3.101783E-01
  0.1800,  0.3100,3.015320E-01
  0.1900,  0.3100,2.929534E-01
  0.2000,  0.3100,2.844471E-01
  0.2100,  0.3100,2.760184E-01
  0.2200,  0.3100,2.676729E-01
  0.2300,  0.3100,2.594170E-01
  0.2400,  0.3100,2.512573E-01
  0.2500,  0.3100,2.432014E-01
  0.2600,  0.3100,2.352574E-01
  0.2700,  0.3100,2.274342E-01
  0.2800,  0.3100,2.197417E-01
  0.2900,  0.3100,2.121906E-01
  0.3000,  0.3100,2.047926E-01
  0.3100,  0.3100,1.975606E-01
  0.3200,  0.3100,1.905088E-01
  0.3300,  0.3100,1.836525E-01
  0.3400,  0.3100,1.770085E-01
  0.3500,  0.3100,1.705949E-01
  0.3600,  0.3100,1.644314E-01
  0.3700,  0.3100,1.585387E-01
  0.3800,  0.3100,1.529388E-01
  0.3900,  0.3100,1.476544E-01
  0.4000,  0.3100,1.427088E-01
  0.4100,  0.3100,1.381248E-01
  0.4200,  0.3100,1.339248E-01
  0.4300,  0.3100,1.301317E-01
  0.4400,  0.3100,1.267733E-01
  0.4500,  0.3100,1.238936E-01
  0.4600,  0.3100,1.215773E-01
  0.4700,  0.3100,1.200000E-01
  0.4800,  0.3100,1.200000E-01
  0.4900,  0.3100,1.200000E-01
  0.5000,  0.3100,1.200000E-01
  0.5100,  0.3100,1.200000E-01
  0.5200,  0.3100,1.200000E-01
  0.5300,  0.3100,1.200000E-01
  0.5400,  0.3100,1.215773E-01
  0.5500,  0.3100,1.238936E-01
  0.5600,  0.3100,1.267733E-01
  0.5700,  0.3100,1.301317E-01
  0.5800,  0.3100,1.339248E-01
  0.5900,  0.3100,1.381248E-01
  0.6000,  0.3100,1.427088E-01
  0.6100,  0.3100,1.476544E-01
  0.6200,  0.3100,1.529387E-01
  0.6300,  0.3100,1.585385E-01
  0.6400,  0.3100,1.644310E-01
  0.6500,  0.3100,1.705941E-01
  0.6600,  0.3100,1.770071E-01
  0.6700,  0.3100,1.836501E-01
  0.6800,  0.3100,1.905050E-01
  0.6900,  0.3100,1.975549E-01
  0.7000,  0.3100,2.047842E-01
  0.7100,  0.3100,2.121789E-01
  0.7200,  0.3100,2.197257E-01
  0.7300,  0.3100,2.274128E-01
  0.7400,  0.3100,2.352294E-01
  0.7500,  0.3100,2.431656E-01
  0.7600,  0.3100,2.512122E-01
  0.7700,  0.3100,2.593609E-01
  0.7800,  0.3100,2.676044E-01
  0.7900,  0.3100,2.759355E-01
  0.8000,  0.3100,2.843482E-01
  0.8100,  0.3100,2.928364E-01
  0.8200,  0.3100,3.013951E-01
  0.8300,  0.3100,3.100193E-01
  0.8400,  0.3100,3.187045E-01
  0.8500,  0.3100,3.274468E-01
  0.8600,  0.3100,3.362424E-01
  0.8700,  0.3100,3.450878E-01
  0.8800,  0.3100,3.539799E-01
  0.8900,  0.3100,3.629158E-01
  0.9000,  0.3100,3.718927E-01
  0.9100,  0.3100,3.809082E-01
  0.9200,  0.3100,3.899601E-01
  0.9300,  0.3100,3.990461E-01
  0.9400,  0.3100,4.081644E-01
  0.9500,  0.3100,4.173132E-01
  0.9600,  0.3100,4.264907E-01
  0.9700,  0.3100,4.356955E-01
  0.9800,  0.3100,4.449261E-01
  0.9900,  0.3100,4.541811E-01
  1.0000,  0.3100,4.634594E-01
  0.0000,  0.3200,4.607098E-01
  0.0100,  0.3200,4.513135E-01
  0.0200,  0.3200,4.419400E-01
  0.0300,  0.3200,4.325902E-01
  0.0400,  0.3200,4.232657E-01
  0.0500,  0.3200,4.139677E-01
  0.0600,  0.3200,4.046979E-01
  0.0700,  0.3200,3.954578E-01
  0.0800,  0.3200,3.862491E-01
  0.0900,  0.3200,3.770738E-01
  0.1000,  0.3200,3.679339E-01
  0.1100,  0.3200,3.588316E-01
  0.1200,  0.3200,3.497692E-01
  0.1300,  0.3200,3.407494E-01
  0.1400,  0.3200,3.317748E-01
  0.1500,  0.3200,3.228485E-01
  0.1600,  0.3200,3.139737E-01
  0.1700,  0.3200,3.051540E-01
  0.1800,  0.3200,2.963933E-01
  0.1900,  0.3200,2.876957E-01
  0.2000,  0.3200,2.790660E-01
  0.2100,  0.3200,2.705090E-01
  0.2200,  0.3200,2.620303E-01
  0.2300,  0.3200,2.536360E-01
  0.2400,  0.3200,2.453326E-01
  0.2500,  0.3200,2.371275E-01
  0.2600,  0.3200,2.290286E-01
  0.2700,  0.3200,2.210448E-01
  0.2800,  0.3200,2.131858E-01
  0.2900,  0.3200,2.054623E-01
  0.3000,  0.3200,1.978861E-01
  0.3100,  0.3200,1.904703E-01
  0.3200,  0.3200,1.832292E-01
  0.3300,  0.3200,1.761787E-01
  0.3400,  0.3200,1.693360E-01
  0.3500,  0.3200,1.627203E-01
  0.3600,  0.3200,1.563520E-01
  0.3700,  0.3200,1.502537E-01
  0.3800,  0.3200,1.444490E-01
  0.3900,  0.3200,1.389630E-01
  0.4000,  0.3200,1.338214E-01
  0.4100,  0.3200,1.290495E-01
  0.4200,  0.3200,1.246720E-01
  0.4300,  0.3200,1.207125E-01
  0.4400,  0.3200,1.171970E-01
  0.4500,  0.3200,1.141655E-01
  0.4600,  0.3200,1.117025E-01
  0.4700,  0.3200,1.100000E-01
  0.4800,  0.3200,1.100000E-01
  0.4900,  0.3200,1.100000E-01
  0.5000,  0.3200,1.100000E-01
  0.5100,  0.3200,1.100000E-01
  0.5200,  0.3200,1.100000E-01
  0.5300,  0.3200,1.100000E-01
  0.5400,  0.3200,1.117025E-01
  0.5500,  0.3200,1.141655E-01
  0.5600,  0.3200,1.171970E-01
  0.5700,  0.3200,1.207125E-01
  0.5800,  0.3200,1.246720E-01
  0.5900,  0.3200,1.290495E-01
  0.6000,  0.3200,1.338213E-01
  0.6100,  0.3200,1.389630E-01
  0.6200,  0.3200,1.444489E-01
  0.6300,  0.3200,1.502534E-01
  0.6400,  0.3200,1.563515E-01
  0.6500,  0.3200,1.627192E-01
  0.6600,  0.3200,1.693341E-01
  0.6700,  0.3200,1.761755E-01
  0.6800,  0.3200,1.832242E-01
  0.6900,  0.3200,1.904627E-01
  0.7000,  0.3200,1.978751E-01
  0.7100,  0.3200,2.054469E-01
  0.7200,  0.3200,2.131648E-01
  0.7300,  0.3200,2.210169E-01
  0.7400,  0.3200,2.289924E-01
  0.7500,  0.3200,2.370813E-01
  0.7600,  0.3200,2.452748E-01
  0.7700,  0.3200,2.535646E-01
  0.7800,  0.3200,2.619435E-01
  0.7900,  0.3200,2.704046E-01
  0.8000,  0.3200,2.789419E-01
  0.8100,  0.3200,2.875497E-01
  0.8200,  0.3200,2.962231E-01
  0.8300,  0.3200,3.049573E-01
  0.8400,  0.3200,3.137481E-01
  0.8500,  0.3200,3.225917E-01
  0.8600,  0.3200,3.314845E-01
  0.8700,  0.3200,3.404232E-01
  0.8800,  0.3200,3.494049E-01
  0.8900,  0.3200,3.584268E-01
  0.9000,  0.3200,3.674865E-01
  0.9100,  0.3200,3.765815E-01
  0.9200,  0.3200,3.857099E-01
  0.9300,  0.3200,3.948696E-01
  0.9400,  0.3200,4.040588E-01
  0.9500,  0.3200,4.132758E-01
  0.9600,  0.3200,4.225193E-01
  0.9700,  0.3200,4.317876E-01
  0.9800,  0.3200,4.410795E-01
  0.9900,  0.3200,4.503938E-01
  1.0000,  0.3200,4.597293E-01
  0.0000,  0.3300,4.572876E-01
  0.0100,  0.3300,4.478299E-01
  0.0200,  0.3300,4.383927E-01
  0.0300,  0.3300,4.289774E-01
  0.0400,  0.3300,4.195849E-01
  0.0500,  0.3300,4.102168E-01
  0.0600,  0.3300,4.008743E-01
  0.0700,  0.3300,3.915589E-01
  0.0800,  0.3300,3.822724E-01
  0.0900,  0.3300,3.730165E-01
  0.1000,  0.3300,3.637929E-01
  0.1100,  0.3300,3.546039E-01
  0.1200,  0.3300,3.454516E-01
  0.1300,  0.3300,3.363384E-01
  0.1400,  0.3300,3.272669E-01
  0.1500,  0.3300,3.182399E-01
  0.1600,  0.3300,3.092606E-01
  0.1700,  0.3300,3.003322E-01
  0.1800,  0.3300,2.914585E-01
  0.1900,  0.3300,2.826433E-01
  0.2000,  0.3300,2.738912E-01
  0.2100,  0.3300,2.652069E-01
  0.2200,  0.3300,2.565957E-01
  0.2300,  0.3300,2.480633E-01
  0.2400,  0.3300,2.396163E-01
  0.2500,  0.3300,2.312616E-01
  0.2600,  0.3300,2.230071E-01
  0.2700,  0.3300,2.148613E-01
  0.2800,  0.3300,2.068338E-01
  0.2900,  0.3300,1.989353E-01
  0.3000,  0.3300,1.911775E-01
  0.3100,  0.3300,1.835735E-01
  0.3200,  0.3300,1.761377E-01
  0.3300,  0.3300,1.688864E-01
  0.3400,  0.3300,1.618373E-01
  0.3500,  0.3300,1.550102E-01
  0.3600,  0.3300,1.484268E-01
  0.3700,  0.3300,1.421108E-01
  0.3800,  0.3300,1.360881E-01
  0.3900,  0.3300,1.303861E-01
  0.4000,  0.3300,1.250333E-01
  0.4100,  0.3300,1.200585E-01
  0.4200,  0.3300,1.154893E-01
  0.4300,  0.3300,1.113509E-01
  0.4400,  0.3300,1.076675E-01
  0.4500,  0.3300,1.044736E-01
  0.4600,  0.3300,1.018485E-01
  0.4700,  0.3300,1.000000E-01
  0.4800,  0.3300,1.000000E-01
  0.4900,  0.3300,1.000000E-01
  0.5000,  0.3300,1.000000E-01
  0.5100,  0.3300,1.000000E-01
  0.5200,  0.3300,1.000000E-01
  0.5300,  0.3300,1.000000E-01
  0.5400,  0.3300,1.018485E-01
  0.5500,  0.3300,1.044736E-01
