x,y,u
 0.62500, 0.10000, 2.84931778E-01
 0.65000, 0.10000, 2.74793481E-01
 0.67500, 0.10000, 2.62960991E-01
 0.70000, 0.10000, 2.49507259E-01
 0.72500, 0.10000, 2.34515233E-01
 0.75000, 0.10000, 2.18077341E-01
 0.77500, 0.10000, 2.00294931E-01
 0.80000, 0.10000, 1.81277635E-01
 0.82500, 0.10000, 1.61142703E-01
 0.85000, 0.10000, 1.40014272E-01
 0.87500, 0.10000, 1.18022607E-01
 0.90000, 0.10000, 9.53032927E-02
 0.92500, 0.10000, 7.19964022E-02
 0.95000, 0.10000, 4.82456301E-02
 0.97500, 0.10000, 2.41974076E-02
 1.00000, 0.10000, 3.78436673E-17
 0.00000, 0.12500, 0.00000000E+00
 0.02500, 0.12500, 2.99658179E-02
 0.05000, 0.12500, 5.97468866E-02
 0.07500, 0.12500, 8.91595959E-02
 0.10000, 0.12500, 1.18022607E-01
 0.12500, 0.12500, 1.46157969E-01
 0.15000, 0.12500, 1.73392218E-01
 0.17500, 0.12500, 1.99557447E-01
 0.20000, 0.12500, 2.24492338E-01
 0.22500, 0.12500, 2.48043159E-01
 0.25000, 0.12500, 2.70064712E-01
 0.27500, 0.12500, 2.90421225E-01
 0.30000, 0.12500, 3.08987196E-01
 0.32500, 0.12500, 3.25648157E-01
 0.35000, 0.12500, 3.40301389E-01
 0.37500, 0.12500, 3.52856550E-01
 0.40000, 0.12500, 3.63236233E-01
 0.42500, 0.12500, 3.71376444E-01
 0.45000, 0.12500, 3.77226996E-01
 0.47500, 0.12500, 3.80751818E-01
 0.50000, 0.12500, 3.81929178E-01
 0.52500, 0.12500, 3.80751818E-01
 0.55000, 0.12500, 3.77226996E-01
 0.57500, 0.12500, 3.71376444E-01
 0.60000, 0.12500, 3.63236233E-01
 0.62500, 0.12500, 3.52856550E-01
 0.65000, 0.12500, 3.40301389E-01
 0.67500, 0.12500, 3.25648157E-01
 0.70000, 0.12500, 3.08987196E-01
 0.72500, 0.12500, 2.90421225E-01
 0.75000, 0.12500, 2.70064712E-01
 0.77500, 0.12500, 2.48043159E-01
 0.80000, 0.12500, 2.24492338E-01
 0.82500, 0.12500, 1.99557447E-01
 0.85000, 0.12500, 1.73392218E-01
 0.87500, 0.12500, 1.46157969E-01
 0.90000, 0.12500, 1.18022607E-01
 0.92500, 0.12500, 8.91595958E-02
 0.95000, 0.12500, 5.97468867E-02
 0.97500, 0.12500, 2.99658179E-02
 1.00000, 0.12500, 4.68652041E-17
 0.00000, 0.15000, 0.00000000E+00
 0.02500, 0.15000, 3.55494790E-02
 0.05000, 0.15000, 7.08797837E-02
 0.07500, 0.15000, 1.05773091E-01
 0.10000, 0.15000, 1.40014272E-01
 0.12500, 0.15000, 1.73392218E-01
 0.15000, 0.15000, 2.05701144E-01
 0.17500, 0.15000, 2.36741854E-01
 0.20000, 0.15000, 2.66322971E-01
 0.22500, 0.15000, 2.94262119E-01
 0.25000, 0.15000, 3.20387043E-01
 0.27500, 0.15000, 3.44536675E-01
 0.30000, 0.15000, 3.66562123E-01
 0.32500, 0.15000, 3.86327594E-01
 0.35000, 0.15000, 4.03711226E-01
 0.37500, 0.15000, 4.18605845E-01
 0.40000, 0.15000, 4.30919620E-01
 0.42500, 0.15000, 4.40576631E-01
 0.45000, 0.15000, 4.47517342E-01
 0.47500, 0.15000, 4.51698959E-01
 0.50000, 0.15000, 4.53095702E-01
 0.52500, 0.15000, 4.51698959E-01
 0.55000, 0.15000, 4.47517342E-01
 0.57500, 0.15000, 4.40576631E-01
 0.60000, 0.15000, 4.30919620E-01
 0.62500, 0.15000, 4.18605845E-01
 0.65000, 0.15000, 4.03711226E-01
 0.67500, 0.15000, 3.86327594E-01
 0.70000, 0.15000, 3.66562123E-01
 0.72500, 0.15000, 3.44536675E-01
 0.75000, 0.15000, 3.20387043E-01
 0.77500, 0.15000, 2.94262119E-01
 0.80000, 0.15000, 2.66322971E-01
 0.82500, 0.15000, 2.36741854E-01
 0.85000, 0.15000, 2.05701144E-01
 0.87500, 0.15000, 1.73392218E-01
 0.90000, 0.15000, 1.40014272E-01
 0.92500, 0.15000, 1.05773091E-01
 0.95000, 0.15000, 7.08797838E-02
 0.97500, 0.15000, 3.55494790E-02
 1.00000, 0.15000, 5.55978012E-17
 0.00000, 0.17500, 0.00000000E+00
 0.02500, 0.17500, 4.09139658E-02
 0.05000, 0.17500, 8.15756834E-02
 0.07500, 0.17500, 1.21734460E-01
 0.10000, 0.17500, 1.61142703E-01
 0.12500, 0.17500, 1.99557447E-01
 0.15000, 0.17500, 2.36741854E-01
 0.17500, 0.17500, 2.72466668E-01
 0.20000, 0.17500, 3.06511635E-01
 0.22500, 0.17500, 3.38666855E-01
 0.25000, 0.17500, 3.68734082E-01
 0.27500, 0.17500, 3.96527941E-01
 0.30000, 0.17500, 4.21877073E-01
 0.32500, 0.17500, 4.44625192E-01
 0.35000, 0.17500, 4.64632049E-01
 0.37500, 0.17500, 4.81774296E-01
 0.40000, 0.17500, 4.95946243E-01
 0.42500, 0.17500, 5.07060517E-01
 0.45000, 0.17500, 5.15048594E-01
 0.47500, 0.17500, 5.19861226E-01
 0.50000, 0.17500, 5.21468740E-01
 0.52500, 0.17500, 5.19861226E-01
 0.55000, 0.17500, 5.15048594E-01
 0.57500, 0.17500, 5.07060517E-01
 0.60000, 0.17500, 4.95946243E-01
 0.62500, 0.17500, 4.81774296E-01
 0.65000, 0.17500, 4.64632049E-01
 0.67500, 0.17500, 4.44625192E-01
 0.70000, 0.17500, 4.21877073E-01
 0.72500, 0.17500, 3.96527941E-01
 0.75000, 0.17500, 3.68734082E-01
 0.77500, 0.17500, 3.38666855E-01
 0.80000, 0.17500, 3.06511635E-01
 0.82500, 0.17500, 2.72466668E-01
 0.85000, 0.17500, 2.36741854E-01
 0.87500, 0.17500, 1.99557447E-01
 0.90000, 0.17500, 1.61142703E-01
 0.92500, 0.17500, 1.21734460E-01
 0.95000, 0.17500, 8.15756835E-02
 0.97500, 0.17500, 4.09139657E-02
 1.00000, 0.17500, 6.39876195E-17
 0.00000, 0.20000, 0.00000000E+00
 0.02500, 0.20000, 4.60262043E-02
 0.05000, 0.20000, 9.17686418E-02
 0.07500, 0.20000, 1.36945295E-01
 0.10000, 0.20000, 1.81277635E-01
 0.12500, 0.20000, 2.24492338E-01
 0.15000, 0.20000, 2.66322971E-01
 0.17500, 0.20000, 3.06511635E-01
 0.20000, 0.20000, 3.44810552E-01
 0.22500, 0.20000, 3.80983598E-01
 0.25000, 0.20000, 4.14807753E-01
 0.27500, 0.20000, 4.46074480E-01
 0.30000, 0.20000, 4.74591010E-01
 0.32500, 0.20000, 5.00181528E-01
 0.35000, 0.20000, 5.22688261E-01
 0.37500, 0.20000, 5.41972447E-01
 0.40000, 0.20000, 5.57915193E-01
 0.42500, 0.20000, 5.70418206E-01
 0.45000, 0.20000, 5.79404401E-01
 0.47500, 0.20000, 5.84818375E-01
 0.50000, 0.20000, 5.86626750E-01
 0.52500, 0.20000, 5.84818375E-01
 0.55000, 0.20000, 5.79404401E-01
 0.57500, 0.20000, 5.70418206E-01
 0.60000, 0.20000, 5.57915193E-01
 0.62500, 0.20000, 5.41972447E-01
 0.65000, 0.20000, 5.22688261E-01
 0.67500, 0.20000, 5.00181528E-01
 0.70000, 0.20000, 4.74591010E-01
 0.72500, 0.20000, 4.46074480E-01
 0.75000, 0.20000, 4.14807753E-01
 0.77500, 0.20000, 3.80983598E-01
 0.80000, 0.20000, 3.44810552E-01
 0.82500, 0.20000, 3.06511635E-01
 0.85000, 0.20000, 2.66322971E-01
 0.87500, 0.20000, 2.24492338E-01
 0.90000, 0.20000, 1.81277635E-01
 0.92500, 0.20000, 1.36945295E-01
 0.95000, 0.20000, 9.17686420E-02
 0.97500, 0.20000, 4.60262042E-02
 1.00000, 0.20000, 7.19829328E-17
 0.00000, 0.22500, 0.00000000E+00
 0.02500, 0.22500, 5.08546760E-02
 0.05000, 0.22500, 1.01395816E-01
 0.07500, 0.22500, 1.51311817E-01
 0.10000, 0.22500, 2.00294931E-01
 0.12500, 0.22500, 2.48043159E-01
 0.15000, 0.22500, 2.94262119E-01
 0.17500, 0.22500, 3.38666855E-01
 0.20000, 0.22500, 3.80983598E-01
 0.22500, 0.22500, 4.20951450E-01
 0.25000, 0.22500, 4.58323996E-01
 0.27500, 0.22500, 4.92870822E-01
 0.30000, 0.22500, 5.24378936E-01
 0.32500, 0.22500, 5.52654079E-01
 0.35000, 0.22500, 5.77521926E-01
 0.37500, 0.22500, 5.98829159E-01
 0.40000, 0.22500, 6.16444410E-01
 0.42500, 0.22500, 6.30259077E-01
 0.45000, 0.22500, 6.40187987E-01
 0.47500, 0.22500, 6.46169925E-01
 0.50000, 0.22500, 6.48168011E-01
 0.52500, 0.22500, 6.46169925E-01
 0.55000, 0.22500, 6.40187987E-01
 0.57500, 0.22500, 6.30259077E-01
 0.60000, 0.22500, 6.16444410E-01
 0.62500, 0.22500, 5.98829159E-01
 0.65000, 0.22500, 5.77521926E-01
 0.67500, 0.22500, 5.52654079E-01
 0.70000, 0.22500, 5.24378936E-01
 0.72500, 0.22500, 4.92870822E-01
 0.75000, 0.22500, 4.58323996E-01
 0.77500, 0.22500, 4.20951450E-01
 0.80000, 0.22500, 3.80983598E-01
 0.82500, 0.22500, 3.38666855E-01
 0.85000, 0.22500, 2.94262119E-01
 0.87500, 0.22500, 2.48043159E-01
 0.90000, 0.22500, 2.00294931E-01
 0.92500, 0.22500, 1.51311817E-01
 0.95000, 0.22500, 1.01395816E-01
 0.97500, 0.22500, 5.08546758E-02
 1.00000, 0.22500, 7.95344474E-17
 0.00000, 0.25000, 0.00000000E+00
 0.02500, 0.25000, 5.53696117E-02
 0.05000, 0.25000, 1.10397851E-01
 0.07500, 0.25000, 1.64745452E-01
 0.10000, 0.25000, 2.18077341E-01
 0.12500, 0.25000, 2.70064712E-01
 0.15000, 0.25000, 3.20387043E-01
 0.17500, 0.25000, 3.68734082E-01
 0.20000, 0.25000, 4.14807753E-01
 0.22500, 0.25000, 4.58323996E-01
 0.25000, 0.25000, 4.99014519E-01
 0.27500, 0.25000, 5.36628452E-01
 0.30000, 0.25000, 5.70933891E-01
 0.32500, 0.25000, 6.01719334E-01
 0.35000, 0.25000, 6.28794977E-01
 0.37500, 0.25000, 6.51993889E-01
 0.40000, 0.25000, 6.71173043E-01
 0.42500, 0.25000, 6.86214191E-01
 0.45000, 0.25000, 6.97024601E-01
 0.47500, 0.25000, 7.03537622E-01
 0.50000, 0.25000, 7.05713100E-01
 0.52500, 0.25000, 7.03537622E-01
 0.55000, 0.25000, 6.97024601E-01
 0.57500, 0.25000, 6.86214191E-01
 0.60000, 0.25000, 6.71173043E-01
 0.62500, 0.25000, 6.51993889E-01
 0.65000, 0.25000, 6.28794977E-01
 0.67500, 0.25000, 6.01719334E-01
 0.70000, 0.25000, 5.70933891E-01
 0.72500, 0.25000, 5.36628452E-01
 0.75000, 0.25000, 4.99014519E-01
 0.77500, 0.25000, 4.58323996E-01
 0.80000, 0.25000, 4.14807753E-01
 0.82500, 0.25000, 3.68734082E-01
 0.85000, 0.25000, 3.20387043E-01
 0.87500, 0.25000, 2.70064711E-01
 0.90000, 0.25000, 2.18077341E-01
 0.92500, 0.25000, 1.64745451E-01
 0.95000, 0.25000, 1.10397852E-01
 0.97500, 0.25000, 5.53696115E-02
 1.00000, 0.25000, 8.65956056E-17
 0.00000, 0.27500, 0.00000000E+00
 0.02500, 0.27500, 5.95431753E-02
 0.05000, 0.27500, 1.18719247E-01
 0.07500, 0.27500, 1.77163375E-01
 0.10000, 0.27500, 2.34515233E-01
 0.12500, 0.27500, 2.90421225E-01
 0.15000, 0.27500, 3.44536675E-01
 0.17500, 0.27500, 3.96527941E-01
 0.20000, 0.27500, 4.46074480E-01
 0.22500, 0.27500, 4.92870822E-01
 0.25000, 0.27500, 5.36628452E-01
 0.27500, 0.27500, 5.77077588E-01
 0.30000, 0.27500, 6.13968850E-01
 0.32500, 0.27500, 6.47074789E-01
 0.35000, 0.27500, 6.76191297E-01
 0.37500, 0.27500, 7.01138861E-01
 0.40000, 0.27500, 7.21763670E-01
 0.42500, 0.27500, 7.37938567E-01
 0.45000, 0.27500, 7.49563827E-01
 0.47500, 0.27500, 7.56567776E-01
 0.50000, 0.27500, 7.58907234E-01
 0.52500, 0.27500, 7.56567776E-01
 0.55000, 0.27500, 7.49563827E-01
 0.57500, 0.27500, 7.37938567E-01
 0.60000, 0.27500, 7.21763670E-01
 0.62500, 0.27500, 7.01138861E-01
 0.65000, 0.27500, 6.76191297E-01
 0.67500, 0.27500, 6.47074789E-01
 0.70000, 0.27500, 6.13968850E-01
 0.72500, 0.27500, 5.77077588E-01
 0.75000, 0.27500, 5.36628452E-01
 0.77500, 0.27500, 4.92870822E-01
 0.80000, 0.27500, 4.46074480E-01
 0.82500, 0.27500, 3.96527941E-01
 0.85000, 0.27500, 3.44536674E-01
 0.87500, 0.27500, 2.90421225E-01
 0.90000, 0.27500, 2.34515233E-01
 0.92500, 0.27500, 1.77163375E-01
 0.95000, 0.27500, 1.18719247E-01
 0.97500, 0.27500, 5.95431751E-02
 1.00000, 0.27500, 9.31228732E-17
 0.00000, 0.30000, 0.00000000E+00
 0.02500, 0.30000, 6.33496355E-02
 0.05000, 0.30000, 1.26308699E-01
 0.07500, 0.30000, 1.88489028E-01
 0.10000, 0.30000, 2.49507259E-01
 0.12500, 0.30000, 3.08987196E-01
 0.15000, 0.30000, 3.66562123E-01
 0.17500, 0.30000, 4.21877073E-01
 0.20000, 0.30000, 4.74591010E-01
 0.22500, 0.30000, 5.24378936E-01
 0.25000, 0.30000, 5.70933891E-01
 0.27500, 0.30000, 6.13968850E-01
 0.30000, 0.30000, 6.53218486E-01
 0.32500, 0.30000, 6.88440813E-01
 0.35000, 0.30000, 7.19418673E-01
 0.37500, 0.30000, 7.45961078E-01
 0.40000, 0.30000, 7.67904385E-01
 0.42500, 0.30000, 7.85113306E-01
 0.45000, 0.30000, 7.97481742E-01
 0.47500, 0.30000, 8.04933438E-01
 0.50000, 0.30000, 8.07422452E-01
 0.52500, 0.30000, 8.04933438E-01
 0.55000, 0.30000, 7.97481742E-01
 0.57500, 0.30000, 7.85113306E-01
 0.60000, 0.30000, 7.67904385E-01
 0.62500, 0.30000, 7.45961078E-01
 0.65000, 0.30000, 7.19418673E-01
 0.67500, 0.30000, 6.88440812E-01
 0.70000, 0.30000, 6.53218486E-01
 0.72500, 0.30000, 6.13968850E-01
 0.75000, 0.30000, 5.70933891E-01
 0.77500, 0.30000, 5.24378936E-01
 0.80000, 0.30000, 4.74591010E-01
 0.82500, 0.30000, 4.21877072E-01
 0.85000, 0.30000, 3.66562123E-01
 0.87500, 0.30000, 3.08987195E-01
 0.90000, 0.30000, 2.49507260E-01
 0.92500, 0.30000, 1.88489028E-01
 0.95000, 0.30000, 1.26308700E-01
 0.97500, 0.30000, 6.33496352E-02
 1.00000, 0.30000, 9.90760073E-17
 0.00000, 0.32500, 0.00000000E+00
 0.02500, 0.32500, 6.67655241E-02
 0.05000, 0.32500, 1.33119417E-01
 0.07500, 0.32500, 1.98652583E-01
 0.10000, 0.32500, 2.62960991E-01
 0.12500, 0.32500, 3.25648157E-01
 0.15000, 0.32500, 3.86327594E-01
 0.17500, 0.32500, 4.44625192E-01
 0.20000, 0.32500, 5.00181528E-01
 0.22500, 0.32500, 5.52654079E-01
 0.25000, 0.32500, 6.01719334E-01
 0.27500, 0.32500, 6.47074789E-01
 0.30000, 0.32500, 6.88440813E-01
 0.32500, 0.32500, 7.25562370E-01
 0.35000, 0.32500, 7.58210594E-01
 0.37500, 0.32500, 7.86184197E-01
 0.40000, 0.32500, 8.09310713E-01
 0.42500, 0.32500, 8.27447560E-01
 0.45000, 0.32500, 8.40482917E-01
 0.47500, 0.32500, 8.48336418E-01
 0.50000, 0.32500, 8.50959643E-01
 0.52500, 0.32500, 8.48336418E-01
 0.55000, 0.32500, 8.40482917E-01
 0.57500, 0.32500, 8.27447560E-01
 0.60000, 0.32500, 8.09310713E-01
 0.62500, 0.32500, 7.86184197E-01
 0.65000, 0.32500, 7.58210593E-01
 0.67500, 0.32500, 7.25562370E-01
 0.70000, 0.32500, 6.88440812E-01
 0.72500, 0.32500, 6.47074789E-01
 0.75000, 0.32500, 6.01719334E-01
 0.77500, 0.32500, 5.52654079E-01
 0.80000, 0.32500, 5.00181528E-01
 0.82500, 0.32500, 4.44625192E-01
 0.85000, 0.32500, 3.86327593E-01
 0.87500, 0.32500, 3.25648157E-01
 0.90000, 0.32500, 2.62960991E-01
 0.92500, 0.32500, 1.98652583E-01
 0.95000, 0.32500, 1.33119417E-01
 0.97500, 0.32500, 6.67655237E-02
 1.00000, 0.32500, 1.04418305E-16
 0.00000, 0.35000, 0.00000000E+00
 0.02500, 0.35000, 6.97697810E-02
 0.05000, 0.35000, 1.39109408E-01
 0.07500, 0.35000, 2.07591379E-01
 0.10000, 0.35000, 2.74793481E-01
 0.12500, 0.35000, 3.40301389E-01
 0.15000, 0.35000, 4.03711226E-01
 0.17500, 0.35000, 4.64632049E-01
 0.20000, 0.35000, 5.22688261E-01
 0.22500, 0.35000, 5.77521926E-01
 0.25000, 0.35000, 6.28794977E-01
 0.27500, 0.35000, 6.76191297E-01
 0.30000, 0.35000, 7.19418673E-01
 0.32500, 0.35000, 7.58210594E-01
 0.35000, 0.35000, 7.92327894E-01
 0.37500, 0.35000, 8.21560229E-01
 0.40000, 0.35000, 8.45727372E-01
 0.42500, 0.35000, 8.64680325E-01
 0.45000, 0.35000, 8.78302236E-01
 0.47500, 0.35000, 8.86509122E-01
 0.50000, 0.35000, 8.89250384E-01
 0.52500, 0.35000, 8.86509122E-01
 0.55000, 0.35000, 8.78302236E-01
 0.57500, 0.35000, 8.64680325E-01
 0.60000, 0.35000, 8.45727372E-01
 0.62500, 0.35000, 8.21560229E-01
 0.65000, 0.35000, 7.92327894E-01
 0.67500, 0.35000, 7.58210593E-01
 0.70000, 0.35000, 7.19418673E-01
 0.72500, 0.35000, 6.76191297E-01
 0.75000, 0.35000, 6.28794977E-01
 0.77500, 0.35000, 5.77521926E-01
 0.80000, 0.35000, 5.22688261E-01
 0.82500, 0.35000, 4.64632049E-01
 0.85000, 0.35000, 4.03711226E-01
 0.87500, 0.35000, 3.40301389E-01
 0.90000, 0.35000, 2.74793481E-01
 0.92500, 0.35000, 2.07591379E-01
 0.95000, 0.35000, 1.39109409E-01
 0.97500, 0.35000, 6.97697806E-02
 1.00000, 0.35000, 1.09116829E-16
 0.00000, 0.37500, 0.00000000E+00
 0.02500, 0.37500, 7.23438840E-02
 0.05000, 0.37500, 1.44241744E-01
 0.07500, 0.37500, 2.15250306E-01
 0.10000, 0.37500, 2.84931778E-01
 0.12500, 0.37500, 3.52856550E-01
 0.15000, 0.37500, 4.18605845E-01
 0.17500, 0.37500, 4.81774296E-01
 0.20000, 0.37500, 5.41972447E-01
 0.22500, 0.37500, 5.98829159E-01
 0.25000, 0.37500, 6.51993889E-01
 0.27500, 0.37500, 7.01138861E-01
 0.30000, 0.37500, 7.45961078E-01
 0.32500, 0.37500, 7.86184197E-01
 0.35000, 0.37500, 8.21560229E-01
 0.37500, 0.37500, 8.51871069E-01
 0.40000, 0.37500, 8.76929841E-01
 0.42500, 0.37500, 8.96582048E-01
 0.45000, 0.37500, 9.10706529E-01
 0.47500, 0.37500, 9.19216202E-01
