alpha,M,h,analytic_deriv,GL_approx,abs_err,rel_err,p,iter,method,D_h,D_h2,D_h4,E1,E2,D_h_qp,D_h2_qp,D_h4_qp,E2_qp,rel_err_hp
5.000000E-01,50,2.000000E-02,  1.5045055561E+00,  1.5045055574E+00,  1.2970904351E-09,  8.6213735122E-10,2.006720E+00,1,GL_auto_qpcheck,  1.4932453072E+00,  1.4988695416E+00,  1.5016860780E+00,  1.5045114804E+00,  1.5045114804E+00,  1.4932453072E+00,  1.49
5.000000E-01,100,1.000000E-02,  1.5045055561E+00,  1.5045055563E+00,  1.6330825581E-10,  1.0854613008E-10,2.003376E+00,1,GL_auto_qpcheck,  1.4988695416E+00,  1.5016860780E+00,  1.5030954495E+00,  1.5045070313E+00,  1.5045070313E+00,  1.4988695416E+00,  1.5
5.000000E-01,200,5.000000E-03,  1.5045055561E+00,  1.5045055561E+00,  2.0483836849E-11,  1.3614995814E-11,2.001693E+00,1,GL_auto_qpcheck,  1.5016860780E+00,  1.5030954495E+00,  1.5038004110E+00,  1.5045059242E+00,  1.5045059242E+00,  1.5016860780E+00,  1.5
8.000000E-01,50,2.000000E-02,  1.8152073684E+00,  1.8152073698E+00,  1.3861962689E-09,  7.6365725095E-10,2.008531E+00,1,GL_auto_qpcheck,  1.7978011940E+00,  1.8064993188E+00,  1.8108521061E+00,  1.8152123562E+00,  1.8152123562E+00,  1.7978011940E+00,  1.80
8.000000E-01,100,1.000000E-02,  1.8152073684E+00,  1.8152073686E+00,  1.7402346231E-10,  9.5869742121E-11,2.004274E+00,1,GL_auto_qpcheck,  1.8064993188E+00,  1.8108521061E+00,  1.8130294283E+00,  1.8152086091E+00,  1.8152086091E+00,  1.8064993188E+00,  1.8
8.000000E-01,200,5.000000E-03,  1.8152073684E+00,  1.8152073685E+00,  2.2396973165E-11,  1.2338520411E-11,2.002146E+00,1,GL_auto_qpcheck,  1.8108521061E+00,  1.8130294283E+00,  1.8141183212E+00,  1.8152076778E+00,  1.8152076778E+00,  1.8108521061E+00,  1.8
1.200000E+00,50,2.000000E-02,  2.1473425481E+00,  2.1473425454E+00,  2.6400153175E-09,  1.2294337109E-09,2.010142E+00,1,GL_auto_qpcheck,  2.1266962314E+00,  2.1370273743E+00,  2.1421869470E+00,  2.1473345500E+00,  2.1473345500E+00,  2.1266962314E+00,  2.13
1.200000E+00,100,1.000000E-02,  2.1473425481E+00,  2.1473425477E+00,  3.3331781779E-10,  1.5522340303E-10,2.005079E+00,1,GL_auto_qpcheck,  2.1370273743E+00,  2.1421869470E+00,  2.1447652427E+00,  2.1473405606E+00,  2.1473405606E+00,  2.1370273743E+00,  2.1
1.200000E+00,200,5.000000E-03,  2.1473425481E+00,  2.1473425480E+00,  2.1628032698E-11,  1.0071999327E-11,2.002346E+00,1,GL_auto_qpcheck,  2.1421869470E+00,  2.1447652427E+00,  2.1460540190E+00,  2.1473420527E+00,  2.1473420527E+00,  2.1421869470E+00,  2.1
