x,xi,symbol_a(x,xi)
    -10.0000000000,  1.5600000000E+01,  2.4557876068E+03
    -10.0000000000,  1.6000000000E+01,  2.5828180346E+03
    -10.0000000000,  1.6400000000E+01,  2.7130644227E+03
    -10.0000000000,  1.6800000000E+01,  2.8465267709E+03
    -10.0000000000,  1.7200000000E+01,  2.9832050794E+03
    -10.0000000000,  1.7600000000E+01,  3.1230993480E+03
    -10.0000000000,  1.8000000000E+01,  3.2662095769E+03
    -10.0000000000,  1.8400000000E+01,  3.4125357659E+03
    -10.0000000000,  1.8800000000E+01,  3.5620779152E+03
    -10.0000000000,  1.9200000000E+01,  3.7148360246E+03
    -10.0000000000,  1.9600000000E+01,  3.8708100942E+03
    -10.0000000000,  2.0000000000E+01,  4.0300001241E+03
     -9.8000000000, -2.0000000000E+01,  3.9502062022E+03
     -9.8000000000, -1.9600000000E+01,  3.7941681318E+03
     -9.8000000000, -1.9200000000E+01,  3.6412823456E+03
     -9.8000000000, -1.8800000000E+01,  3.4915488437E+03
     -9.8000000000, -1.8400000000E+01,  3.3449676260E+03
     -9.8000000000, -1.8000000000E+01,  3.2015386926E+03
     -9.8000000000, -1.7600000000E+01,  3.0612620434E+03
     -9.8000000000, -1.7200000000E+01,  2.9241376785E+03
     -9.8000000000, -1.6800000000E+01,  2.7901655978E+03
     -9.8000000000, -1.6400000000E+01,  2.6593458014E+03
     -9.8000000000, -1.6000000000E+01,  2.5316782892E+03
     -9.8000000000, -1.5600000000E+01,  2.4071630613E+03
     -9.8000000000, -1.5200000000E+01,  2.2858001176E+03
     -9.8000000000, -1.4800000000E+01,  2.1675894582E+03
     -9.8000000000, -1.4400000000E+01,  2.0525310830E+03
     -9.8000000000, -1.4000000000E+01,  1.9406249921E+03
     -9.8000000000, -1.3600000000E+01,  1.8318711854E+03
     -9.8000000000, -1.3200000000E+01,  1.7262696630E+03
     -9.8000000000, -1.2800000000E+01,  1.6238204249E+03
     -9.8000000000, -1.2400000000E+01,  1.5245234710E+03
     -9.8000000000, -1.2000000000E+01,  1.4283788013E+03
     -9.8000000000, -1.1600000000E+01,  1.3353864159E+03
     -9.8000000000, -1.1200000000E+01,  1.2455463147E+03
     -9.8000000000, -1.0800000000E+01,  1.1588584978E+03
     -9.8000000000, -1.0400000000E+01,  1.0753229652E+03
