t,path0_heun,path0_em,mean_heun,var_heun,mean_em,var_em,analytic_mean,rel_err_heun,rel_err_em
  0.1400,  9.9299573415E-01,  9.9091225012E-01,  1.0150864530E+0
  0.1420,  9.9943039461E-01,  9.9731273853E-01,  1.0151687992E+0
  0.1440,  1.0036458506E+00,  1.0015104285E+00,  1.0153194016E+0
  0.1460,  1.0011601995E+00,  9.9902698696E-01,  1.0152374891E+0
  0.1480,  9.9950940263E-01,  9.9737834717E-01,  1.0155294143E+0
  0.1500,  9.8853367547E-01,  9.8636521745E-01,  1.0151755562E+0
  0.1520,  9.8527401014E-01,  9.8310732226E-01,  1.0153106048E+0
  0.1540,  9.9886157088E-01,  9.9657278583E-01,  1.0155694797E+0
  0.1560,  1.0018870744E+00,  9.9958679899E-01,  1.0162242498E+0
  0.1580,  1.0029278282E+00,  1.0006246245E+00,  1.0160543245E+0
  0.1600,  1.0055225417E+00,  1.0032100392E+00,  1.0166440919E+0
  0.1620,  9.9567401689E-01,  9.9333556744E-01,  1.0166633577E+0
  0.1640,  9.9495056407E-01,  9.9261355132E-01,  1.0177278760E+0
  0.1660,  9.9662802001E-01,  9.9428565876E-01,  1.0171318592E+0
  0.1680,  1.0035779012E+00,  1.0011951976E+00,  1.0167830473E+0
  0.1700,  1.0054287276E+00,  1.0030399304E+00,  1.0175453256E+0
  0.1720,  1.0040757531E+00,  1.0016892609E+00,  1.0175205985E+0
  0.1740,  1.0009497187E+00,  9.9856578673E-01,  1.0179982746E+0
  0.1760,  1.0121453871E+00,  1.0096730169E+00,  1.0176481356E+0
  0.1780,  1.0103980024E+00,  1.0079283933E+00,  1.0175582646E+0
  0.1800,  1.0151306606E+00,  1.0126384787E+00,  1.0178193914E+0
  0.1820,  1.0117468477E+00,  1.0092573284E+00,  1.0178751072E+0
  0.1840,  1.0181857993E+00,  1.0156601263E+00,  1.0182628229E+0
  0.1860,  9.9874276228E-01,  9.9607651680E-01,  1.0184663456E+0
  0.1880,  1.0067372902E+00,  1.0040180443E+00,  1.0192129281E+0
  0.1900,  1.0120795178E+00,  1.0093317810E+00,  1.0197669558E+0
  0.1920,  1.0288735975E+00,  1.0259435656E+00,  1.0197251317E+0
  0.1940,  1.0447346370E+00,  1.0416393718E+00,  1.0206001496E+0
  0.1960,  1.0404787518E+00,  1.0373874174E+00,  1.0204305104E+0
  0.1980,  1.0466261943E+00,  1.0434985951E+00,  1.0214364084E+0
  0.2000,  1.0506858257E+00,  1.0475382759E+00,  1.0215238970E+0
  0.2020,  1.0434740053E+00,  1.0403232126E+00,  1.0227893445E+0
  0.2040,  1.0439757170E+00,  1.0408232892E+00,  1.0227947140E+0
  0.2060,  1.0569943203E+00,  1.0537226475E+00,  1.0235058671E+0
  0.2080,  1.0701017484E+00,  1.0667094753E+00,  1.0236599591E+0
  0.2100,  1.0711965379E+00,  1.0678002365E+00,  1.0240386408E+0
  0.2120,  1.0683971920E+00,  1.0650061104E+00,  1.0236053191E+0
  0.2140,  1.0591399680E+00,  1.0557379408E+00,  1.0230748632E+0
  0.2160,  1.0621723003E+00,  1.0587562186E+00,  1.0231025208E+0
  0.2180,  1.0656059568E+00,  1.0621733177E+00,  1.0237520446E+0
  0.2200,  1.0611216650E+00,  1.0576940264E+00,  1.0246119970E+0
  0.2220,  1.0715134784E+00,  1.0680020424E+00,  1.0240743641E+0
  0.2240,  1.0549695915E+00,  1.0513830688E+00,  1.0246713535E+0
  0.2260,  1.0548993851E+00,  1.0513130988E+00,  1.0255080965E+0
  0.2280,  1.0628322216E+00,  1.0591894619E+00,  1.0255204745E+0
  0.2300,  1.0590047589E+00,  1.0553682246E+00,  1.0257712516E+0
  0.2320,  1.0600503934E+00,  1.0564097545E+00,  1.0255010735E+0
  0.2340,  1.0676064963E+00,  1.0639132586E+00,  1.0255658098E+0
  0.2360,  1.0727344716E+00,  1.0690112801E+00,  1.0256645541E+0
  0.2380,  1.0710871423E+00,  1.0673684059E+00,  1.0256447770E+0
  0.2400,  1.0747473048E+00,  1.0710096496E+00,  1.0259096221E+0
  0.2420,  1.0652521215E+00,  1.0615053163E+00,  1.0266032028E+0
  0.2440,  1.0667342706E+00,  1.0629812262E+00,  1.0261760431E+0
  0.2460,  1.0654443340E+00,  1.0616950497E+00,  1.0256516532E+0
  0.2480,  1.0572262383E+00,  1.0534740446E+00,  1.0258281837E+0
  0.2500,  1.0520802720E+00,  1.0483338013E+00,  1.0261928090E+0
  0.2520,  1.0553871439E+00,  1.0516237352E+00,  1.0267688954E+0
  0.2540,  1.0478532389E+00,  1.0440897077E+00,  1.0271183251E+0
  0.2560,  1.0535827722E+00,  1.0497831394E+00,  1.0273308274E+0
  0.2580,  1.0437201049E+00,  1.0399096089E+00,  1.0273816804E+0
  0.2600,  1.0305973787E+00,  1.0267515472E+00,  1.0276226166E+0
  0.2620,  1.0174019343E+00,  1.0135200885E+00,  1.0276544782E+0
  0.2640,  1.0134559677E+00,  1.0095815249E+00,  1.0280729273E+0
  0.2660,  1.0170906582E+00,  1.0131958503E+00,  1.0281530355E+0
  0.2680,  1.0089263293E+00,  1.0050298782E+00,  1.0284518646E+0
  0.2700,  1.0174029660E+00,  1.0134386020E+00,  1.0289452711E+0
  0.2720,  1.0309177801E+00,  1.0268125101E+00,  1.0294873132E+0
  0.2740,  1.0064177733E+00,  1.0021129982E+00,  1.0298392140E+0
  0.2760,  1.0133416590E+00,  1.0089837145E+00,  1.0294660004E+0
  0.2780,  1.0044214056E+00,  1.0000623826E+00,  1.0297853968E+0
  0.2800,  1.0017631439E+00,  9.9741214569E-01,  1.0298322691E+0
