t x_sym v_sym E_sym x_rk v_rk E_rk
    6.300000,    0.999811,   -0.019417,    0.500000,    0.999858,   -0.016809,    0.500000
    6.400000,    0.992870,   -0.119051,    0.499982,    0.993185,   -0.116544,    0.500000
    6.500000,    0.976001,   -0.217495,    0.499941,    0.976588,   -0.215115,    0.500000
    6.600000,    0.949371,   -0.313763,    0.499877,    0.950234,   -0.311536,    0.500000
    6.700000,    0.913248,   -0.406894,    0.499793,    0.914385,   -0.404845,    0.500000
    6.800000,    0.867992,   -0.495956,    0.499692,    0.869400,   -0.494108,    0.500000
    6.900000,    0.814057,   -0.580059,    0.499578,    0.815728,   -0.578435,    0.500000
    7.000000,    0.751981,   -0.658361,    0.499457,    0.753906,   -0.656982,    0.500000
    7.100000,    0.682385,   -0.730079,    0.499332,    0.684551,   -0.728965,    0.500000
    7.200000,    0.605965,   -0.794496,    0.499209,    0.608356,   -0.793664,    0.500000
    7.300000,    0.523485,   -0.850969,    0.499093,    0.526082,   -0.850433,    0.499999
    7.400000,    0.435771,   -0.898932,    0.498987,    0.438553,   -0.898705,    0.499999
    7.500000,    0.343699,   -0.937905,    0.498898,    0.346641,   -0.937997,    0.499999
    7.600000,    0.248190,   -0.967500,    0.498827,    0.251266,   -0.967918,    0.499999
    7.700000,    0.150199,   -0.987419,    0.498778,    0.153380,   -0.988167,    0.499999
    7.800000,    0.050706,   -0.997464,    0.498753,    0.053962,   -0.998542,    0.499999
    7.900000,   -0.049294,   -0.997535,    0.498753,   -0.045996,   -0.998941,    0.499999
    8.000000,   -0.148801,   -0.987630,    0.498778,   -0.145493,   -0.989359,    0.499999
    8.100000,   -0.246820,   -0.967849,    0.498826,   -0.243537,   -0.969891,    0.499999
    8.200000,   -0.342371,   -0.938390,    0.498897,   -0.339148,   -0.940732,    0.499999
    8.300000,   -0.434498,   -0.899546,    0.498986,   -0.431370,   -0.902174,    0.499999
    8.400000,   -0.522280,   -0.851707,    0.499091,   -0.519282,   -0.854602,    0.499999
    8.500000,   -0.604839,   -0.795352,    0.499207,   -0.602006,   -0.798491,    0.499999
    8.600000,   -0.681350,   -0.731042,    0.499330,   -0.678714,   -0.734402,    0.499999
    8.700000,   -0.751048,   -0.659422,    0.499455,   -0.748641,   -0.662974,    0.499999
    8.800000,   -0.813235,   -0.581208,    0.499577,   -0.811088,   -0.584923,    0.499999
    8.900000,   -0.867289,   -0.497182,    0.499690,   -0.865431,   -0.501027,    0.499999
    9.000000,   -0.912671,   -0.408184,    0.499791,   -0.911127,   -0.412125,    0.499999
    9.100000,   -0.948926,   -0.315104,    0.499876,   -0.947719,   -0.319105,    0.499999
    9.200000,   -0.975692,   -0.218873,    0.499940,   -0.974841,   -0.222897,    0.499999
    9.300000,   -0.992701,   -0.120453,    0.499982,   -0.992224,   -0.124462,    0.499999
    9.400000,   -0.999783,   -0.020829,    0.499999,   -0.999692,   -0.024783,    0.499999
    9.500000,   -0.996867,    0.079003,    0.499992,   -0.997172,    0.075143,    0.499999
    9.600000,   -0.983982,    0.178046,    0.499960,   -0.984689,    0.174319,    0.499999
    9.700000,   -0.961257,    0.275308,    0.499905,   -0.962366,    0.271753,    0.499999
    9.800000,   -0.928920,    0.369816,    0.499829,   -0.930429,    0.366471,    0.499999
    9.900000,   -0.887294,    0.460627,    0.499734,   -0.889194,    0.457528,    0.499999
   10.000000,   -0.836795,    0.546832,    0.499625,   -0.839075,    0.544014,    0.499999
   10.100000,   -0.777928,    0.627568,    0.499506,   -0.780573,    0.625064,    0.499999
   10.200000,   -0.711281,    0.702028,    0.499382,   -0.714271,    0.699868,    0.499999
   10.300000,   -0.637522,    0.769468,    0.499258,   -0.640833,    0.767680,    0.499999
   10.400000,   -0.557388,    0.829214,    0.499138,   -0.560991,    0.827821,    0.499999
   10.500000,   -0.471679,    0.880667,    0.499028,   -0.475544,    0.879691,    0.499999
   10.600000,   -0.381254,    0.923314,    0.498932,   -0.385346,    0.922771,    0.499999
   10.700000,   -0.287017,    0.956727,    0.498853,   -0.291298,    0.956632,    0.499999
   10.800000,   -0.189909,    0.980574,    0.498795,   -0.194339,    0.980934,    0.499999
   10.900000,   -0.090902,    0.994614,    0.498760,   -0.095438,    0.995435,    0.499999
   11.000000,    0.009014,    0.998709,    0.498750,    0.004417,    0.999989,    0.499999
   11.100000,    0.108840,    0.992816,    0.498765,    0.104227,    0.994553,    0.499999
   11.200000,    0.207577,    0.976995,    0.498804,    0.202996,    0.979179,    0.499999
   11.300000,    0.304239,    0.951404,    0.498866,    0.299736,    0.954021,    0.499999
   11.400000,    0.397858,    0.916299,    0.498948,    0.393482,    0.919332,    0.499999
   11.500000,    0.487499,    0.872032,    0.499047,    0.483296,    0.875456,    0.499999
   11.600000,    0.572264,    0.819043,    0.499159,    0.568281,    0.822833,    0.499999
   11.700000,    0.651307,    0.757865,    0.499280,    0.647588,    0.761989,    0.499999
   11.800000,    0.723837,    0.689108,    0.499405,    0.720425,    0.693532,    0.499999
   11.900000,    0.789129,    0.613459,    0.499528,    0.786064,    0.618144,    0.499999
   12.000000,    0.846529,    0.531676,    0.499646,    0.843848,    0.536581,    0.499999
   12.100000,    0.895464,    0.444577,    0.499752,    0.893201,    0.449656,    0.499999
   12.200000,    0.935445,    0.353031,    0.499844,    0.933629,    0.358238,    0.499999
   12.300000,    0.966070,    0.257955,    0.499917,    0.964729,    0.263241,    0.499999
   12.400000,    0.987036,    0.160300,    0.499968,    0.986190,    0.165614,    0.499999
   12.500000,    0.998131,    0.061042,    0.499995,    0.997797,    0.066332,    0.499999
   12.600000,    0.999244,   -0.038827,    0.499998,    0.999434,   -0.033613,    0.499999
   12.700000,    0.990365,   -0.138307,    0.499976,    0.991085,   -0.133221,    0.499999
   12.800000,    0.971583,   -0.236405,    0.499930,    0.972834,   -0.231499,    0.499999
   12.900000,    0.943084,   -0.332138,    0.499862,    0.944863,   -0.327464,    0.499999
   13.000000,    0.905155,   -0.424550,    0.499774,    0.907450,   -0.420157,    0.499999
   13.100000,    0.858174,   -0.512716,    0.499671,    0.860971,   -0.508652,    0.499999
   13.200000,    0.802612,   -0.595756,    0.499555,    0.805890,   -0.592064,    0.499999
   13.300000,    0.739023,   -0.672838,    0.499433,    0.742756,   -0.669561,    0.499999
   13.400000,    0.668044,   -0.743191,    0.499308,    0.672201,   -0.740368,    0.499999
   13.500000,    0.590385,   -0.806112,    0.499186,    0.594929,   -0.803777,    0.499999
