eps normalization moment2 principal_value_1_over_x
1.000000E-01,  1.0000000000E+00,  5.0000000000E-03,  2.0000000000E-02
5.000000E-02,  1.0000000000E+00,  1.2500000000E-03, -4.0000000000E-02
1.000000E-02,  1.0000000000E+00,  5.0000000000E-05, -1.0090019098E-14
1.000000E-03,  1.0001034464E+00,  4.9903074841E-07, -1.3443499786E-13
