x,original,filtered
  0.000000E+00   0.000000E+00  -1.279078E-15
  2.454369E-02   7.509223E-01   8.574657E-02
  4.908739E-02   9.096614E-01   1.705578E-01
  7.363108E-02   4.095843E-01   2.535121E-01
  9.817477E-02  -2.319699E-01   3.337155E-01
  1.227185E-01  -3.743135E-01   4.103148E-01
  1.472622E-01   1.763632E-01   4.825100E-01
  1.718058E-01   9.940225E-01   5.495663E-01
  1.963495E-01   1.410825E+00   6.108251E-01
  2.208932E-01   1.110170E+00   6.657134E-01
  2.454369E-01   4.076055E-01   7.137522E-01
  2.699806E-01  -3.006440E-02   7.545638E-01
  2.945243E-01   2.221916E-01   7.878770E-01
  3.190680E-01   9.696034E-01   8.135311E-01
  3.436117E-01   1.570582E+00   8.314781E-01
  3.681554E-01   1.506959E+00   8.417831E-01
  3.926991E-01   8.446232E-01   8.446232E-01
  4.172428E-01   1.751091E-01   8.402848E-01
  4.417865E-01   9.005523E-02   8.291589E-01
  4.663302E-01   6.556626E-01   8.117349E-01
  4.908739E-01   1.354279E+00   7.885934E-01
  5.154175E-01   1.545025E+00   7.603970E-01
  5.399612E-01   1.034027E+00   7.278803E-01
  5.645049E-01   2.473823E-01   6.918385E-01
  5.890486E-01  -1.468846E-01   6.531154E-01
  6.135923E-01   1.681343E-01   6.125905E-01
  6.381360E-01   8.773122E-01   5.711655E-01
  6.626797E-01   1.314379E+00   5.297506E-01
  6.872234E-01   1.054936E+00   4.892509E-01
  7.117671E-01   2.944799E-01   4.505522E-01
  7.363108E-01  -3.245960E-01   4.145076E-01
  7.608545E-01  -2.832509E-01   3.819247E-01
  7.853982E-01   3.535534E-01   3.535534E-01
  8.099419E-01   9.952496E-01   3.300739E-01
  8.344855E-01   1.051190E+00   3.120868E-01
  8.590292E-01   4.561762E-01   3.001040E-01
  8.835729E-01  -2.711451E-01   2.945403E-01
  9.081166E-01  -4.889206E-01   2.957076E-01
  9.326603E-01  -2.336943E-03   3.038098E-01
  9.572040E-01   7.633958E-01   3.189396E-01
  9.817477E-01   1.141077E+00   3.410770E-01
  1.006291E+00   8.145457E-01   3.700895E-01
  1.030835E+00   9.958722E-02   4.057340E-01
  1.055379E+00  -3.369680E-01   4.476602E-01
  1.079922E+00  -7.026939E-02   4.954160E-01
  1.104466E+00   7.045263E-01   5.484540E-01
  1.129010E+00   1.345243E+00   6.061396E-01
  1.153554E+00   1.332936E+00   6.677607E-01
  1.178097E+00   7.325378E-01   7.325378E-01
  1.202641E+00   1.344607E-01   7.996364E-01
  1.227185E+00   1.290752E-01   8.681788E-01
  1.251728E+00   7.811853E-01   9.372576E-01
  1.276272E+00   1.571634E+00   1.005949E+00
  1.300816E+00   1.857955E+00   1.073327E+00
  1.325359E+00   1.444623E+00   1.138476E+00
  1.349903E+00   7.560516E-01   1.200508E+00
  1.374447E+00   4.585704E-01   1.258570E+00
  1.398990E+00   8.674079E-01   1.311864E+00
