x,y_shoot
  0.22070312  6.34393284E-01
  0.22265625  6.39124445E-01
  0.22460938  6.43831543E-01
  0.22656250  6.48514401E-01
  0.22851562  6.53172843E-01
  0.23046875  6.57806693E-01
  0.23242188  6.62415778E-01
  0.23437500  6.66999922E-01
  0.23632812  6.71558955E-01
  0.23828125  6.76092704E-01
  0.24023438  6.80600998E-01
  0.24218750  6.85083668E-01
  0.24414062  6.89540545E-01
  0.24609375  6.93971461E-01
  0.24804688  6.98376249E-01
  0.25000000  7.02754744E-01
  0.25195312  7.07106781E-01
  0.25390625  7.11432196E-01
  0.25585938  7.15730825E-01
  0.25781250  7.20002508E-01
  0.25976562  7.24247083E-01
  0.26171875  7.28464390E-01
  0.26367188  7.32654272E-01
  0.26562500  7.36816569E-01
  0.26757812  7.40951125E-01
  0.26953125  7.45057785E-01
  0.27148438  7.49136395E-01
  0.27343750  7.53186799E-01
  0.27539062  7.57208847E-01
  0.27734375  7.61202385E-01
  0.27929688  7.65167266E-01
  0.28125000  7.69103338E-01
  0.28320312  7.73010453E-01
  0.28515625  7.76888466E-01
  0.28710938  7.80737229E-01
  0.28906250  7.84556597E-01
  0.29101562  7.88346428E-01
  0.29296875  7.92106577E-01
  0.29492188  7.95836905E-01
  0.29687500  7.99537269E-01
  0.29882812  8.03207531E-01
  0.30078125  8.06847554E-01
  0.30273438  8.10457198E-01
  0.30468750  8.14036330E-01
  0.30664062  8.17584813E-01
  0.30859375  8.21102515E-01
  0.31054688  8.24589303E-01
  0.31250000  8.28045045E-01
  0.31445312  8.31469612E-01
  0.31640625  8.34862875E-01
  0.31835938  8.38224706E-01
  0.32031250  8.41554977E-01
  0.32226562  8.44853565E-01
  0.32421875  8.48120345E-01
  0.32617188  8.51355193E-01
  0.32812500  8.54557988E-01
  0.33007812  8.57728610E-01
  0.33203125  8.60866939E-01
  0.33398438  8.63972856E-01
  0.33593750  8.67046246E-01
  0.33789062  8.70086991E-01
  0.33984375  8.73094978E-01
  0.34179688  8.76070094E-01
  0.34375000  8.79012226E-01
  0.34570312  8.81921264E-01
  0.34765625  8.84797098E-01
  0.34960938  8.87639620E-01
  0.35156250  8.90448723E-01
  0.35351562  8.93224301E-01
  0.35546875  8.95966250E-01
  0.35742188  8.98674466E-01
  0.35937500  9.01348847E-01
  0.36132812  9.03989293E-01
  0.36328125  9.06595705E-01
  0.36523438  9.09167983E-01
  0.36718750  9.11706032E-01
  0.36914062  9.14209756E-01
  0.37109375  9.16679060E-01
  0.37304688  9.19113852E-01
  0.37500000  9.21514039E-01
  0.37695312  9.23879533E-01
  0.37890625  9.26210242E-01
  0.38085938  9.28506080E-01
  0.38281250  9.30766961E-01
  0.38476562  9.32992799E-01
  0.38671875  9.35183510E-01
  0.38867188  9.37339012E-01
  0.39062500  9.39459224E-01
  0.39257812  9.41544065E-01
  0.39453125  9.43593458E-01
  0.39648438  9.45607325E-01
  0.39843750  9.47585591E-01
  0.40039062  9.49528181E-01
  0.40234375  9.51435021E-01
  0.40429688  9.53306040E-01
  0.40625000  9.55141168E-01
  0.40820312  9.56940336E-01
  0.41015625  9.58703475E-01
  0.41210938  9.60430519E-01
  0.41406250  9.62121404E-01
  0.41601562  9.63776066E-01
  0.41796875  9.65394442E-01
  0.41992188  9.66976471E-01
  0.42187500  9.68522094E-01
  0.42382812  9.70031253E-01
  0.42578125  9.71503891E-01
  0.42773438  9.72939952E-01
  0.42968750  9.74339383E-01
  0.43164062  9.75702130E-01
  0.43359375  9.77028143E-01
  0.43554688  9.78317371E-01
  0.43750000  9.79569766E-01
  0.43945312  9.80785280E-01
  0.44140625  9.81963869E-01
  0.44335938  9.83105487E-01
  0.44531250  9.84210092E-01
  0.44726562  9.85277642E-01
  0.44921875  9.86308097E-01
  0.45117188  9.87301418E-01
  0.45312500  9.88257568E-01
  0.45507812  9.89176510E-01
  0.45703125  9.90058210E-01
  0.45898438  9.90902635E-01
  0.46093750  9.91709754E-01
  0.46289062  9.92479535E-01
  0.46484375  9.93211949E-01
  0.46679688  9.93906970E-01
  0.46875000  9.94564571E-01
  0.47070312  9.95184727E-01
  0.47265625  9.95767414E-01
  0.47460938  9.96312612E-01
  0.47656250  9.96820299E-01
  0.47851562  9.97290457E-01
  0.48046875  9.97723067E-01
  0.48242188  9.98118113E-01
  0.48437500  9.98475581E-01
  0.48632812  9.98795456E-01
  0.48828125  9.99077728E-01
  0.49023438  9.99322385E-01
  0.49218750  9.99529417E-01
  0.49414062  9.99698819E-01
  0.49609375  9.99830582E-01
  0.49804688  9.99924702E-01
  0.50000000  9.99981175E-01
  0.50195312  1.00000000E+00
  0.50390625  9.99981175E-01
  0.50585938  9.99924702E-01
  0.50781250  9.99830582E-01
  0.50976562  9.99698819E-01
  0.51171875  9.99529417E-01
  0.51367188  9.99322385E-01
  0.51562500  9.99077728E-01
  0.51757812  9.98795456E-01
  0.51953125  9.98475581E-01
  0.52148438  9.98118113E-01
  0.52343750  9.97723067E-01
  0.52539062  9.97290457E-01
  0.52734375  9.96820299E-01
  0.52929688  9.96312612E-01
  0.53125000  9.95767414E-01
  0.53320312  9.95184727E-01
  0.53515625  9.94564571E-01
  0.53710938  9.93906970E-01
  0.53906250  9.93211949E-01
  0.54101562  9.92479535E-01
  0.54296875  9.91709754E-01
  0.54492188  9.90902635E-01
  0.54687500  9.90058210E-01
  0.54882812  9.89176510E-01
  0.55078125  9.88257568E-01
  0.55273438  9.87301418E-01
  0.55468750  9.86308097E-01
  0.55664062  9.85277642E-01
  0.55859375  9.84210092E-01
  0.56054688  9.83105487E-01
  0.56250000  9.81963869E-01
  0.56445312  9.80785280E-01
  0.56640625  9.79569766E-01
  0.56835938  9.78317371E-01
  0.57031250  9.77028143E-01
  0.57226562  9.75702130E-01
  0.57421875  9.74339383E-01
  0.57617188  9.72939952E-01
  0.57812500  9.71503891E-01
  0.58007812  9.70031253E-01
  0.58203125  9.68522094E-01
  0.58398438  9.66976471E-01
  0.58593750  9.65394442E-01
  0.58789062  9.63776066E-01
  0.58984375  9.62121404E-01
  0.59179688  9.60430519E-01
  0.59375000  9.58703475E-01
  0.59570312  9.56940336E-01
  0.59765625  9.55141168E-01
  0.59960938  9.53306040E-01
  0.60156250  9.51435021E-01
  0.60351562  9.49528181E-01
  0.60546875  9.47585591E-01
  0.60742188  9.45607325E-01
  0.60937500  9.43593458E-01
  0.61132812  9.41544065E-01
  0.61328125  9.39459224E-01
  0.61523438  9.37339012E-01
  0.61718750  9.35183510E-01
  0.61914062  9.32992799E-01
  0.62109375  9.30766961E-01
  0.62304688  9.28506080E-01
  0.62500000  9.26210242E-01
  0.62695312  9.23879533E-01
  0.62890625  9.21514039E-01
  0.63085938  9.19113852E-01
  0.63281250  9.16679060E-01
  0.63476562  9.14209756E-01
  0.63671875  9.11706032E-01
  0.63867188  9.09167983E-01
  0.64062500  9.06595705E-01
  0.64257812  9.03989293E-01
  0.64453125  9.01348847E-01
  0.64648438  8.98674466E-01
  0.64843750  8.95966250E-01
  0.65039062  8.93224301E-01
  0.65234375  8.90448723E-01
  0.65429688  8.87639620E-01
  0.65625000  8.84797098E-01
  0.65820312  8.81921264E-01
  0.66015625  8.79012226E-01
  0.66210938  8.76070094E-01
  0.66406250  8.73094978E-01
  0.66601562  8.70086991E-01
  0.66796875  8.67046246E-01
  0.66992188  8.63972856E-01
  0.67187500  8.60866939E-01
  0.67382812  8.57728610E-01
  0.67578125  8.54557988E-01
  0.67773438  8.51355193E-01
  0.67968750  8.48120345E-01
  0.68164062  8.44853565E-01
  0.68359375  8.41554977E-01
  0.68554688  8.38224706E-01
  0.68750000  8.34862875E-01
  0.68945312  8.31469612E-01
  0.69140625  8.28045045E-01
  0.69335938  8.24589303E-01
  0.69531250  8.21102515E-01
  0.69726562  8.17584813E-01
  0.69921875  8.14036330E-01
  0.70117188  8.10457198E-01
  0.70312500  8.06847554E-01
  0.70507812  8.03207531E-01
  0.70703125  7.99537269E-01
  0.70898438  7.95836905E-01
  0.71093750  7.92106577E-01
  0.71289062  7.88346428E-01
  0.71484375  7.84556597E-01
  0.71679688  7.80737229E-01
  0.71875000  7.76888466E-01
  0.72070312  7.73010453E-01
  0.72265625  7.69103338E-01
  0.72460938  7.65167266E-01
  0.72656250  7.61202385E-01
  0.72851562  7.57208847E-01
  0.73046875  7.53186799E-01
  0.73242188  7.49136395E-01
  0.73437500  7.45057785E-01
  0.73632812  7.40951125E-01
  0.73828125  7.36816569E-01
  0.74023438  7.32654272E-01
  0.74218750  7.28464390E-01
  0.74414062  7.24247083E-01
  0.74609375  7.20002508E-01
  0.74804688  7.15730825E-01
  0.75000000  7.11432196E-01
  0.75195312  7.07106781E-01
  0.75390625  7.02754744E-01
  0.75585938  6.98376249E-01
  0.75781250  6.93971461E-01
  0.75976562  6.89540545E-01
  0.76171875  6.85083668E-01
  0.76367188  6.80600998E-01
  0.76562500  6.76092704E-01
  0.76757812  6.71558955E-01
  0.76953125  6.66999922E-01
  0.77148438  6.62415778E-01
  0.77343750  6.57806693E-01
  0.77539062  6.53172843E-01
  0.77734375  6.48514401E-01
  0.77929688  6.43831543E-01
  0.78125000  6.39124445E-01
  0.78320312  6.34393284E-01
  0.78515625  6.29638239E-01
  0.78710938  6.24859488E-01
  0.78906250  6.20057212E-01
  0.79101562  6.15231591E-01
  0.79296875  6.10382806E-01
  0.79492188  6.05511041E-01
  0.79687500  6.00616479E-01
  0.79882812  5.95699304E-01
  0.80078125  5.90759702E-01
  0.80273438  5.85797857E-01
  0.80468750  5.80813958E-01
  0.80664062  5.75808191E-01
  0.80859375  5.70780746E-01
  0.81054688  5.65731811E-01
  0.81250000  5.60661576E-01
  0.81445312  5.55570233E-01
  0.81640625  5.50457973E-01
  0.81835938  5.45324988E-01
  0.82031250  5.40171473E-01
  0.82226562  5.34997620E-01
  0.82421875  5.29803625E-01
  0.82617188  5.24589683E-01
  0.82812500  5.19355990E-01
  0.83007812  5.14102744E-01
  0.83203125  5.08830143E-01
  0.83398438  5.03538384E-01
  0.83593750  4.98227667E-01
  0.83789062  4.92898192E-01
  0.83984375  4.87550160E-01
  0.84179688  4.82183772E-01
  0.84375000  4.76799230E-01
  0.84570312  4.71396737E-01
  0.84765625  4.65976496E-01
  0.84960938  4.60538711E-01
  0.85156250  4.55083587E-01
  0.85351562  4.49611330E-01
  0.85546875  4.44122145E-01
  0.85742188  4.38616239E-01
  0.85937500  4.33093819E-01
  0.86132812  4.27555093E-01
  0.86328125  4.22000271E-01
  0.86523438  4.16429560E-01
  0.86718750  4.10843171E-01
  0.86914062  4.05241314E-01
  0.87109375  3.99624200E-01
  0.87304688  3.93992040E-01
  0.87500000  3.88345047E-01
  0.87695312  3.82683432E-01
  0.87890625  3.77007410E-01
  0.88085938  3.71317194E-01
  0.88281250  3.65612998E-01
  0.88476562  3.59895037E-01
  0.88671875  3.54163525E-01
  0.88867188  3.48418680E-01
  0.89062500  3.42660717E-01
  0.89257812  3.36889853E-01
  0.89453125  3.31106306E-01
  0.89648438  3.25310292E-01
  0.89843750  3.19502031E-01
  0.90039062  3.13681740E-01
  0.90234375  3.07849640E-01
  0.90429688  3.02005949E-01
  0.90625000  2.96150888E-01
  0.90820312  2.90284677E-01
  0.91015625  2.84407537E-01
  0.91210938  2.78519689E-01
  0.91406250  2.72621355E-01
  0.91601562  2.66712757E-01
  0.91796875  2.60794118E-01
  0.91992188  2.54865660E-01
  0.92187500  2.48927606E-01
  0.92382812  2.42980180E-01
  0.92578125  2.37023606E-01
  0.92773438  2.31058108E-01
  0.92968750  2.25083911E-01
  0.93164062  2.19101240E-01
  0.93359375  2.13110320E-01
  0.93554688  2.07111376E-01
  0.93750000  2.01104635E-01
  0.93945312  1.95090322E-01
  0.94140625  1.89068664E-01
  0.94335938  1.83039888E-01
  0.94531250  1.77004220E-01
  0.94726562  1.70961889E-01
  0.94921875  1.64913120E-01
  0.95117188  1.58858143E-01
  0.95312500  1.52797185E-01
  0.95507812  1.46730474E-01
  0.95703125  1.40658239E-01
  0.95898438  1.34580709E-01
  0.96093750  1.28498111E-01
  0.96289062  1.22410675E-01
  0.96484375  1.16318631E-01
  0.96679688  1.10222207E-01
  0.96875000  1.04121634E-01
  0.97070312  9.80171403E-02
  0.97265625  9.19089565E-02
  0.97460938  8.57973123E-02
  0.97656250  7.96824380E-02
  0.97851562  7.35645636E-02
  0.98046875  6.74439196E-02
  0.98242188  6.13207363E-02
  0.98437500  5.51952443E-02
  0.98632812  4.90676743E-02
  0.98828125  4.29382569E-02
  0.99023438  3.68072229E-02
  0.99218750  3.06748032E-02
  0.99414062  2.45412285E-02
  0.99609375  1.84067299E-02
  0.99804688  1.22715383E-02
  1.00000000  6.13588465E-03
  0.00000000 -2.11636264E-16
